Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-150.183,67.789,4.221,7.434
-150.014,67.789,4.718,7.584
-149.846,67.789,5.181,7.842
-149.677,67.789,5.609,8.077
-149.509,67.789,5.949,8.286
-149.341,67.789,6.291,8.48
-150.183,67.857,4.352,7.434
-150.014,67.857,4.875,7.681
-149.846,67.857,5.326,7.923
-149.677,67.857,5.74,8.165
-149.509,67.857,6.173,8.421
-149.341,67.857,6.521,8.625
-150.183,67.926,4.414,7.434
-150.014,67.926,4.919,7.71
-149.846,67.926,5.361,7.944
-149.677,67.926,5.884,8.257
-149.509,67.926,6.229,8.455
-149.341,67.926,6.578,8.665
-150.014,67.995,5.003,7.762
-149.846,67.995,5.454,8.001
-149.677,67.995,5.951,8.302
-149.509,67.995,6.316,8.507
-149.341,67.995,6.705,8.752
-150.014,68.064,4.988,7.758
-149.846,68.064,5.48,8.02
-149.677,68.064,5.93,8.294
-149.509,68.064,6.346,8.53
-149.341,68.064,6.751,8.787
-168.506,53.218,30.146,44.48
-168.421,53.218,30.277,44.877
-168.337,53.218,30.432,45.362
-168.674,53.252,29.536,42.621
-168.59,53.252,29.614,42.836
-168.506,53.252,29.845,43.537
-168.421,53.252,29.938,43.848
-168.337,53.252,30.131,44.403
-168.253,53.252,30.278,44.838
-167.749,53.252,31.088,47.399
-167.665,53.252,31.22,47.813
-167.581,53.252,31.329,48.201
-167.496,53.252,31.505,48.736
-168.59,53.287,29.445,42.379
-168.337,53.287,29.871,43.62
-168.253,53.287,30.031,44.14
-168.169,53.287,30.167,44.523
-168.085,53.287,30.385,45.227
-167.833,53.287,30.688,46.127
-167.749,53.287,30.904,46.858
-167.665,53.287,31.043,47.28
-167.581,53.287,31.161,47.665
-167.496,53.287,31.346,48.24
-167.412,53.287,31.417,48.453
-168.421,53.321,29.418,42.278
-168.337,53.321,29.576,42.737
-168.253,53.321,29.725,43.174
-168.169,53.321,29.926,43.792
-168.085,53.321,30.009,44.041
-168.001,53.321,30.194,44.6
-167.833,53.321,30.459,45.407
-167.749,53.321,30.611,45.856
-167.665,53.321,30.735,46.277
-167.581,53.321,30.905,46.826
-167.496,53.321,31.071,47.35
-167.412,53.321,31.137,47.54
-167.328,53.321,31.314,48.095
-168.421,53.356,29.083,41.303
-168.337,53.356,29.26,41.806
-168.253,53.356,29.397,42.186
-168.169,53.356,29.588,42.742
-168.085,53.356,29.758,43.247
-168.001,53.356,29.86,43.532
-167.917,53.356,30.058,44.164
-167.749,53.356,30.293,44.887
-167.665,53.356,30.47,45.402
-167.581,53.356,30.678,46.06
-167.496,53.356,30.818,46.495
-167.412,53.356,30.909,46.805
-167.328,53.356,31.062,47.296
-167.244,53.356,31.248,47.863
-168.337,53.39,29.043,41.207
-168.253,53.39,29.223,41.734
-168.169,53.39,29.329,42.004
-168.085,53.39,29.533,42.617
-168.001,53.39,29.716,43.156
-167.917,53.39,29.803,43.417
-167.833,53.39,29.916,43.727
-167.665,53.39,30.258,44.76
-167.581,53.39,30.473,45.452
-167.496,53.39,30.674,46.075
-167.412,53.39,30.739,46.292
-167.328,53.39,30.863,46.657
-167.244,53.39,31.081,47.388
-167.16,53.39,31.181,47.649
-168.337,53.425,28.692,40.21
-168.253,53.425,28.904,40.782
-168.169,53.425,29.085,41.328
-168.085,53.425,29.116,41.382
-168.001,53.425,29.301,41.918
-167.917,53.425,29.46,42.352
-167.833,53.425,29.631,42.871
-167.496,53.425,30.23,44.658
-167.412,53.425,30.456,45.357
-167.328,53.425,30.673,46.05
-167.244,53.425,30.815,46.479
-167.16,53.425,30.933,46.884
-167.076,53.425,31.092,47.382
-168.337,53.459,28.475,39.584
-168.085,53.459,28.811,40.506
-168.001,53.459,29.026,41.132
-167.917,53.459,29.178,41.547
-167.833,53.459,29.379,42.121
-167.244,53.459,30.645,45.958
-167.16,53.459,30.743,46.245
-167.076,53.459,30.867,46.636
-166.992,53.459,30.93,46.831
-166.908,53.459,31.031,47.156
-166.824,53.459,31.219,47.725
-167.917,53.493,29.016,41.157
-167.833,53.493,29.122,41.412
-167.16,53.493,30.51,45.517
-167.076,53.493,30.722,46.209
-166.992,53.493,31.008,47.017
-166.908,53.493,31.181,47.545
-166.824,53.459,31.219,47.725
-167.917,53.493,29.016,41.157
-167.833,53.493,29.122,41.412
-167.16,53.493,30.51,45.517
-167.076,53.493,30.722,46.209
-166.992,53.493,31.008,47.017
-166.908,53.493,31.181,47.545
-166.824,53.493,31.079,47.345
-166.656,53.493,31.451,48.391
-167.16,53.528,30.201,44.528
-167.076,53.528,30.409,45.192
-166.992,53.528,30.527,45.547
-166.908,53.528,30.865,46.526
-166.824,53.528,31.004,46.98
-166.74,53.528,30.88,46.642
-166.656,53.528,31.161,47.431
-167.076,53.562,30.087,44.174
-166.992,53.562,30.257,44.697
-166.908,53.562,30.614,45.693
-166.824,53.562,30.81,46.313
-166.74,53.562,30.916,46.694
-166.824,53.562,30.81,46.313
-166.74,53.562,30.916,46.694
-166.656,53.562,30.862,46.61
-166.572,53.562,31.112,47.275
-167.16,53.597,29.809,43.398
-167.076,53.597,29.927,43.75
-166.992,53.597,30.064,44.15
-166.908,53.597,30.245,44.692
-166.824,53.597,30.616,45.749
-166.74,53.597,30.737,46.132
-166.656,53.597,30.872,46.563
-166.572,53.597,30.716,46.147
-166.992,53.631,29.753,43.197
-166.992,53.631,29.753,43.197
-166.908,53.631,29.922,43.699
-166.824,53.631,30.057,44.103
-166.74,53.631,30.362,44.897
-166.656,53.631,30.599,45.638
-166.572,53.631,30.707,46.019
-166.487,53.631,30.785,46.297
-167.076,53.666,29.302,41.849
-166.992,53.666,29.525,42.511
-166.908,53.666,29.858,43.389
-166.824,53.666,29.755,43.152
-166.74,53.666,29.937,43.727
-166.656,53.666,30.292,44.687
-166.572,53.666,30.397,45
-166.487,53.666,30.604,45.718
-166.403,53.666,30.683,45.988
-166.319,53.666,30.793,46.266
-166.992,53.7,29.297,41.871
-166.908,53.7,29.442,42.278
-166.824,53.7,29.873,43.453
-166.74,53.7,29.777,43.279
-166.656,53.7,29.891,43.62
-166.572,53.666,30.397,45
-166.487,53.666,30.604,45.718
-166.403,53.666,30.683,45.988
-166.319,53.666,30.793,46.266
-166.992,53.7,29.297,41.871
-166.908,53.7,29.442,42.278
-166.824,53.7,29.873,43.453
-166.74,53.7,29.777,43.279
-166.656,53.7,29.891,43.62
-166.572,53.7,30.218,44.499
-166.487,53.7,30.405,45.074
-142.523,60.171,33.987,57.319
-142.439,60.171,33.994,57.349
-142.354,60.171,33.958,57.175
-142.27,60.171,33.945,57.122
-142.186,60.171,33.94,57.099
-142.102,60.171,33.881,56.837
-142.018,60.171,33.865,56.762
-141.934,60.171,33.808,56.502
-141.85,60.171,33.755,56.273
-141.766,60.171,33.736,56.193
-141.682,60.171,33.635,55.77
-141.598,60.171,33.565,55.468
-141.514,60.171,33.466,55.069
-141.429,60.171,33.385,54.774
-141.345,60.171,33.263,54.314
-141.261,60.171,33.17,53.991
-141.177,60.171,33.006,53.423
-141.093,60.171,32.905,53.036
-141.009,60.171,32.76,52.491
-140.925,60.171,32.628,51.988
-140.841,60.171,32.507,51.544
-140.757,60.171,32.37,51.045
-140.673,60.171,32.171,50.336
-140.589,60.171,32.162,50.264
-140.505,60.171,32.015,49.828
-140.42,60.171,31.591,48.29
-140.336,60.171,31.36,47.507
-140.252,60.171,31.241,47.076
-140.168,60.171,31.317,47.307
-140.084,60.171,31.458,47.714
-140,60.171,32.173,50.246
-139.916,60.171,32.966,52.95
-139.832,60.171,33.996,57.099
-139.748,60.171,35.041,61.527
-139.664,60.171,35.507,63.398
-139.58,60.171,38.047,76.467
-139.495,60.171,38.689,80.115
-139.411,60.171,39.172,82.878
-139.327,60.171,38.275,77.72
-139.243,60.171,36.65,69.046
-150.847,60.206,28.637,39.465
-150.763,60.206,28.946,40.342
-150.679,60.206,29.103,40.79
-150.595,60.206,29.335,41.466
-150.511,60.206,29.593,42.256
-150.427,60.206,29.804,42.989
-150.343,60.206,29.979,43.587
-150.259,60.206,30.174,44.221
-150.175,60.206,30.243,44.412
-150.09,60.206,30.33,44.653
-150.006,60.206,30.362,44.79
-149.922,60.206,30.402,44.887
-149.838,60.206,30.473,45.103
-149.754,60.206,30.431,44.936
-149.67,60.206,30.596,45.492
-149.586,60.206,30.537,45.277
-149.502,60.206,30.474,45.069
-149.418,60.206,30.522,45.197
-149.334,60.206,30.611,45.517
-149.25,60.206,30.499,45.099
-149.165,60.206,30.537,45.247
-149.081,60.206,30.632,45.532
-148.997,60.206,30.628,45.532
-148.913,60.206,30.707,45.764
-148.829,60.206,30.68,45.703
-148.745,60.206,30.721,45.8
-148.661,60.206,30.757,45.937
-148.577,60.206,30.659,45.587
-148.493,60.206,30.737,45.866
-148.409,60.206,30.65,45.557
-148.325,60.206,30.686,45.683
-148.241,60.206,30.786,46.014
-148.156,60.206,30.775,45.973
-147.316,60.206,30.666,45.617
-147.231,60.206,30.699,45.744
-147.147,60.206,30.702,45.739
-147.063,60.206,30.634,45.517
-144.625,60.206,32.758,52.694
-144.541,60.206,32.882,53.149
-144.457,60.206,33.134,54.06
-144.373,60.206,33.249,54.397
-144.288,60.206,33.26,54.474
-144.204,60.206,33.306,54.634
-144.12,60.206,33.37,54.858
-144.036,60.206,33.412,55.013
-143.952,60.206,33.422,55.034
-143.868,60.206,33.482,55.275
-143.784,60.206,33.534,55.468
-143.7,60.206,33.569,55.619
-143.616,60.206,33.585,55.677
-143.532,60.206,33.61,55.792
-143.448,60.206,33.648,55.915
-143.363,60.206,33.714,56.207
-143.279,60.206,33.732,56.281
-143.195,60.206,33.751,56.362
-143.111,60.206,33.782,56.48
-143.027,60.206,33.821,56.643
-142.943,60.206,33.825,56.658
-142.859,60.206,33.868,56.829
-142.775,60.206,33.861,56.792
-142.691,60.206,33.935,57.099
-142.607,60.206,33.947,57.16
-138.402,59.345,41.745,100.022
-151.688,59.448,28.696,39.681
-151.604,59.448,28.965,40.458
-151.52,59.448,29.107,40.852
-151.436,59.448,29.284,41.349
-151.352,59.448,29.534,42.086
-151.268,59.448,29.693,42.661
-151.184,59.448,29.952,43.5
-151.1,59.448,30.134,44.069
-151.015,59.448,30.255,44.422
-150.931,59.448,30.288,44.508
-150.847,59.448,30.33,44.595
-150.763,59.448,30.405,44.848
-150.679,59.448,30.435,44.956
-150.595,59.448,30.473,45.074
-138.823,59.448,35.216,62.157
-138.739,59.448,36.865,70.118
-138.655,59.448,39.132,82.656
-138.571,59.448,40.852,93.875
-138.486,59.448,42.871,108.921
-138.402,59.448,42.251,103.688
-138.318,59.448,40.788,93.454
-138.234,59.448,38.16,77.108
-138.15,59.448,36.086,66.374
-138.066,59.448,34.403,58.744
-151.688,59.483,28.558,39.308
-151.604,59.483,28.785,39.942
-151.352,59.483,29.433,41.793
-151.268,59.483,29.606,42.387
-151.184,59.483,29.932,43.421
-151.1,59.483,30.179,44.25
-151.015,59.483,30.113,44.008
-150.931,59.483,30.386,44.848
-150.847,59.483,30.349,44.731
-150.763,59.483,30.353,44.717
-150.679,59.483,30.407,44.863
-150.595,59.483,30.465,45.049
-150.511,59.483,30.521,45.217
-150.343,59.483,30.667,45.678
-138.823,59.483,36.177,66.745
-138.739,59.483,37.822,75.115
-138.655,59.483,39.969,87.813
-138.571,59.483,42.263,103.767
-138.402,59.483,41.641,99.337
-138.318,59.483,38.991,81.913
-138.234,59.483,37.32,72.378
-138.15,59.483,35.342,62.746
-151.436,59.517,29.144,40.942
-151.352,59.517,29.416,41.729
-151.268,59.517,29.675,42.546
-151.184,59.517,29.779,42.948
-151.1,59.517,30.084,43.956
-151.015,59.517,30.146,44.103
-150.931,59.517,30.307,44.61
-138.234,59.345,41.704,99.762
-138.15,59.345,39.932,87.555
-138.066,59.345,37.678,74.302
-137.982,59.345,35.875,65.328
-151.856,59.379,28.497,39.191
-151.772,59.379,28.691,39.688
-151.688,59.379,28.922,40.338
-151.604,59.379,29.18,41.07
-151.52,59.379,29.337,41.5
-151.436,59.379,29.525,42.078
-151.352,59.379,29.726,42.773
-151.268,59.379,29.952,43.504
-151.184,59.379,30.138,44.103
-151.1,59.379,30.222,44.321
-151.015,59.379,30.252,44.417
-150.931,59.379,30.32,44.644
-150.847,59.379,30.466,45.094
-150.763,59.379,30.418,44.887
-138.739,59.379,35.26,62.341
-138.655,59.379,36.888,70.235
-138.571,59.379,39.171,82.864
-138.486,59.379,40.882,94.094
-138.402,59.379,42.887,109.069
-138.318,59.379,42.271,103.846
-138.234,59.379,40.815,93.639
-138.15,59.379,38.476,78.89
-138.066,59.379,36.611,68.88
-137.982,59.379,34.733,60.158
-151.856,59.414,28.251,38.562
-151.772,59.414,28.538,39.278
-151.688,59.414,28.829,40.072
-151.604,59.414,29.026,40.64
-151.52,59.414,29.21,41.144
-151.436,59.414,29.467,41.905
-151.352,59.414,29.689,42.648
-151.268,59.414,29.886,43.279
-151.184,59.414,30.087,43.923
-151.1,59.414,30.202,44.331
-151.015,59.414,30.285,44.557
-150.931,59.414,30.315,44.605
-150.847,59.414,30.471,45.103
-150.763,59.414,30.434,44.985
-150.679,59.414,30.454,45.015
-138.739,59.414,35.818,64.988
-138.655,59.414,37.582,73.663
-138.571,59.414,39.988,87.935
-138.486,59.414,42.296,104.023
-138.318,59.414,41.668,99.522
-138.234,59.414,39.301,83.649
-138.15,59.414,37.368,72.603
-138.066,59.414,N/A,62.994
-151.772,59.448,N/A,38.909
-150.847,59.517,30.315,44.629
-150.763,59.517,30.442,45.005
-150.679,59.517,30.36,44.721
-150.595,59.517,30.503,45.192
-150.511,59.517,30.509,45.183
-150.427,59.517,30.531,45.242
-150.343,59.517,30.593,45.447
-150.259,59.517,30.579,45.387
-150.175,59.517,30.599,45.422
-138.907,59.517,35.561,63.678
-138.823,59.517,37.08,71.184
-138.739,59.517,39.121,82.601
-138.655,59.517,40.839,93.79
-138.571,59.517,43.06,110.522
-138.486,59.517,42.233,103.551
-138.402,59.517,40.764,93.287
-138.318,59.517,38.13,76.947
-138.234,59.517,36.037,66.151
-138.15,59.517,34.343,58.5
-151.436,59.552,29.004,40.559
-151.352,59.552,29.185,41.057
-151.268,59.552,29.542,42.108
-151.184,59.552,29.652,42.537
-151.1,59.552,29.924,43.398
-151.015,59.552,30.112,43.984
-150.931,59.552,30.191,44.207
-150.847,59.552,30.188,44.193
-150.763,59.552,30.336,44.644
-150.679,59.552,30.431,44.941
-150.595,59.552,30.404,44.858
-150.511,59.552,30.418,44.882
-150.427,59.552,30.479,45.069
-150.343,59.552,30.479,45.039
-150.259,59.552,30.544,45.222
-150.175,59.552,30.614,45.477
-138.991,59.552,34.924,60.941
-138.907,59.552,36.397,67.799
-138.823,59.552,38.304,77.871
-138.739,59.552,39.949,87.661
-138.655,59.552,42.254,103.708
-138.571,59.517,43.06,110.522
-138.486,59.517,42.233,103.551
-138.402,59.517,40.764,93.287
-138.318,59.517,38.13,76.947
-138.234,59.517,36.037,66.151
-138.15,59.517,34.343,58.5
-151.436,59.552,29.004,40.559
-151.352,59.552,29.185,41.057
-151.268,59.552,29.542,42.108
-151.184,59.552,29.652,42.537
-151.1,59.552,29.924,43.398
-151.015,59.552,30.112,43.984
-150.931,59.552,30.191,44.207
-150.847,59.552,30.188,44.193
-150.763,59.552,30.336,44.644
-150.679,59.552,30.431,44.941
-150.595,59.552,30.404,44.858
-150.511,59.552,30.418,44.882
-150.427,59.552,30.479,45.069
-150.343,59.552,30.479,45.039
-150.259,59.552,30.544,45.222
-150.175,59.552,30.614,45.477
-138.991,59.552,34.924,60.941
-138.907,59.552,36.397,67.799
-138.823,59.552,38.304,77.871
-138.739,59.552,39.949,87.661
-138.655,59.552,42.254,103.708
-138.486,59.552,41.408,97.703
-138.402,59.552,38.96,81.736
-138.318,59.552,37.286,72.211
-138.234,59.552,35.29,62.525
-151.268,59.586,29.359,41.564
-151.184,59.586,29.549,42.177
-151.1,59.586,29.94,43.453
-151.015,59.586,30.05,43.82
-150.931,59.586,30.137,44.084
-150.847,59.586,30.31,44.624
-150.763,59.586,30.337,44.712
-150.679,59.586,30.95,46.657
-150.595,59.586,30.473,45.113
-150.511,59.586,30.407,44.877
-150.427,59.586,30.53,45.247
-150.343,59.586,30.589,45.442
-150.259,59.586,30.622,45.532
-150.175,59.586,30.63,45.547
-150.09,59.586,30.632,45.547
-138.991,59.586,35.755,64.661
-138.907,59.586,37.535,73.387
-138.823,59.586,39.095,82.449
-138.739,59.586,41.473,98.135
-138.655,59.586,43.051,110.457
-138.571,59.586,42.222,103.473
-138.486,59.586,39.845,86.952
-138.402,59.586,38.096,76.762
-138.318,59.586,36.002,65.987
-138.234,59.586,34.291,58.288
-151.184,59.62,29.536,42.117
-151.1,59.62,29.711,42.702
-151.015,59.62,29.964,43.532
-150.931,59.62,30.187,44.236
-150.847,59.62,30.304,44.61
-150.763,59.62,30.268,44.475
-150.679,59.62,30.332,44.663
-150.595,59.62,30.533,45.277
-150.511,59.62,30.4,44.829
-150.427,59.62,30.484,45.099
-150.343,59.62,30.499,45.158
-150.259,59.62,30.577,45.402
-150.175,59.62,30.645,45.582
-150.09,59.62,30.589,45.387
-150.006,59.62,30.637,45.547
-139.075,59.62,35.155,61.906
-138.991,59.62,36.805,69.81
-138.907,59.62,38.281,77.745
-138.823,59.62,40.831,93.74
-138.739,59.62,42.244,103.63
-138.571,59.62,40.748,93.187
-138.486,59.62,38.946,81.654
-138.402,59.62,36.755,69.61
-138.318,59.62,34.973,61.211
-151.184,59.655,29.461,41.866
-151.1,59.655,29.557,42.19
-151.015,59.655,29.843,43.111
-150.931,59.655,29.962,43.523
-150.847,59.655,30.132,44.06
-150.763,59.655,30.269,44.451
-150.679,59.655,30.266,44.432
-150.595,59.655,30.322,44.591
-150.511,59.655,30.381,44.77
-150.427,59.655,30.391,44.785
-150.343,59.655,30.464,45.01
-150.259,59.655,30.494,45.108
-150.175,59.655,30.49,45.064
-150.09,59.655,30.51,45.138
-150.006,59.655,30.565,45.292
-149.754,59.655,30.667,45.622
-139.075,59.655,36.133,66.529
-138.991,59.655,37.775,74.819
-138.907,59.655,39.936,87.555
-138.823,59.655,41.665,99.485
-138.655,59.655,42.213,103.434
-138.571,59.655,39.832,86.862
-138.486,59.655,37.549,73.559
-138.402,59.655,35.698,64.438
-151.268,59.689,29.094,40.794
-151.1,59.689,29.598,42.313
-151.015,59.689,29.831,43.12
-150.931,59.689,30.019,43.694
-150.847,59.689,30.2,44.269
-150.763,59.689,30.25,44.441
-150.679,59.689,30.389,44.863
-150.595,59.689,30.365,44.78
-150.511,59.689,30.462,45.059
-150.427,59.689,30.419,44.912
-150.343,59.689,30.516,45.192
-150.259,59.689,30.542,45.287
-150.175,59.689,30.503,45.153
-150.09,59.689,30.666,45.678
-150.006,59.689,30.659,45.648
-149.922,59.689,30.676,45.693
-149.838,59.689,30.724,45.83
-149.754,59.689,30.761,45.947
-140.42,59.689,32.967,53.356
-139.159,59.689,35.532,63.515
-139.075,59.689,36.79,69.726
-138.991,59.689,39.085,82.394
-138.907,59.689,40.815,93.622
-138.655,59.689,40.74,93.12
-138.571,59.689,38.936,81.587
-138.486,59.689,36.473,68.213
-151.268,59.724,29.002,40.547
-151.184,59.724,29.188,41.049
-151.1,59.724,29.559,42.16
-151.015,59.724,29.701,42.67
-150.931,59.724,29.87,43.234
-150.847,59.724,30.106,44.003
-150.763,59.724,30.147,44.103
-150.679,59.724,30.301,44.571
-150.595,59.724,30.34,44.697
-150.511,59.724,30.399,44.872
-150.427,59.724,30.324,44.6
-150.343,59.724,30.438,44.966
-150.259,59.724,30.497,45.128
-150.175,59.724,30.49,45.103
-150.09,59.724,30.509,45.158
-150.006,59.724,30.616,45.482
-149.922,59.724,30.632,45.542
-149.838,59.724,30.676,45.658
-149.754,59.724,30.681,45.668
-149.586,59.724,30.843,46.204
-140.589,59.724,33.286,54.446
-140.505,59.724,33.181,54.087
-140.42,59.724,32.84,52.858
-140.336,59.724,32.485,51.519
-140.252,59.724,32.272,50.762
-139.159,59.724,36.4,67.809
-139.075,59.724,38.283,77.745
-138.991,59.724,39.93,87.525
-138.907,59.724,42.237,103.571
-138.739,59.724,41.601,99.062
-138.655,59.724,39.821,86.787
-138.571,59.724,37.258,72.077
-138.486,59.724,35.687,64.383
-151.268,59.758,28.854,40.103
-151.184,59.758,29.153,40.954
-151.1,59.758,29.295,41.361
-151.015,59.758,29.612,42.348
-150.931,59.758,29.723,42.764
-150.847,59.758,30.015,43.685
-150.763,59.758,30.158,44.112
-150.679,59.758,30.155,44.103
-150.595,59.758,30.259,44.422
-150.511,59.758,30.274,44.446
-150.427,59.758,30.399,44.843
-150.343,59.758,30.395,44.819
-150.259,59.758,30.4,44.824
-150.175,59.758,30.463,44.995
-150.09,59.758,30.49,45.069
-150.006,59.758,30.624,45.502
-149.922,59.758,30.591,45.377
-149.838,59.758,30.67,45.658
-149.754,59.758,30.727,45.82
-149.586,59.758,30.654,45.557
-140.841,59.758,33.586,55.576
-140.757,59.758,33.443,55.013
-140.673,59.758,33.242,54.266
-140.589,59.758,33.048,53.571
-140.505,59.758,33.052,53.618
-140.42,59.758,32.662,52.168
-140.336,59.758,32.343,51.008
-140.252,59.758,32.153,50.324
-140.168,59.758,31.887,49.341
-140.084,59.758,31.716,48.696
-139.243,59.758,35.788,64.829
-139.159,59.758,37.539,73.399
-139.075,59.758,39.082,82.38
-138.991,59.758,41.467,98.08
-138.823,59.758,42.208,103.375
-138.739,59.758,40.726,93.02
-138.655,59.758,38.071,76.615
-138.571,59.758,36.454,68.122
-151.184,59.792,28.974,40.458
-151.1,59.792,29.278,41.332
-151.015,59.792,29.491,41.948
-150.931,59.792,29.73,42.786
-150.847,59.792,30.033,43.745
-150.763,59.792,30.1,43.984
-150.679,59.792,30.187,44.221
-150.595,59.792,30.338,44.721
-150.511,59.792,30.403,44.897
-150.427,59.792,30.348,44.712
-150.343,59.792,30.457,45.039
-150.259,59.792,30.507,45.202
-150.175,59.792,30.565,45.367
-150.09,59.792,30.54,45.277
-150.006,59.792,30.53,45.252
-149.922,59.792,30.626,45.527
-149.838,59.792,30.627,45.532
-149.586,59.792,30.695,45.723
-147.904,59.792,31.383,47.945
-147.82,59.792,31.399,47.968
-141.009,59.792,33.763,56.34
-140.925,59.792,33.649,55.85
-140.841,59.792,33.479,55.147
-140.757,59.792,33.329,54.592
-140.673,59.792,33.163,53.998
-140.589,59.792,32.96,53.269
-140.505,59.792,32.957,53.289
-140.42,59.792,32.588,51.905
-140.336,59.792,32.233,50.621
-140.252,59.792,31.998,49.781
-140.168,59.792,31.889,49.364
-140.084,59.792,31.668,48.532
-140,59.792,31.569,48.19
-139.916,59.792,31.441,47.72
-139.243,59.792,36.855,70.054
-139.159,59.792,38.292,77.796
-139.075,59.792,40.833,93.74
-138.991,59.792,42.243,103.61
-138.823,59.792,41.387,97.559
-138.739,59.792,38.934,81.573
-138.655,59.792,37.248,72.032
-151.184,59.827,28.843,40.068
-151.1,59.827,29.186,41.049
-151.015,59.827,29.368,41.585
-150.931,59.827,29.582,42.278
-150.847,59.827,29.747,42.822
-150.763,59.827,29.929,43.403
-150.679,59.827,30.065,43.848
-150.595,59.827,30.168,44.14
-150.511,59.827,30.297,44.562
-150.427,59.827,30.293,44.523
-150.343,59.827,30.45,45.015
-150.259,59.827,30.369,44.736
-150.175,59.827,30.463,45.034
-150.09,59.827,30.494,45.123
-150.006,59.827,30.501,45.108
-149.922,59.827,30.635,45.557
-149.838,59.827,30.539,45.227
-149.754,59.827,30.567,45.302
-147.82,59.827,31.285,47.594
-147.736,59.827,31.371,47.879
-147.652,59.827,31.3,47.616
-141.177,59.827,33.894,56.889
-141.093,59.827,33.775,56.384
-141.009,59.827,33.627,55.749
-140.925,59.827,33.496,55.197
-140.841,59.827,33.381,54.774
-140.757,59.827,33.2,54.122
-140.673,59.827,33.004,53.429
-140.589,59.827,32.848,52.831
-140.505,59.827,32.79,52.622
-140.42,59.827,32.442,51.362
-140.336,59.827,32.089,50.09
-140.252,59.827,31.907,49.399
-140.168,59.827,31.782,48.93
-140.084,59.827,31.623,48.346
-140,59.827,31.466,47.797
-139.916,59.827,31.487,47.841
-139.832,59.827,31.884,49.103
-139.243,59.827,37.816,75.068
-139.159,59.827,39.959,87.722
-139.075,59.827,41.69,99.651
-138.907,59.827,42.206,103.375
-138.823,59.827,39.825,86.802
-138.739,59.827,38.064,76.578
-138.655,59.827,35.955,65.747
-151.1,59.861,28.991,40.486
-151.015,59.861,29.173,41.008
-150.931,59.861,29.448,41.823
-150.847,59.861,29.563,42.204
-150.763,59.861,29.824,43.038
-150.679,59.861,30.034,43.699
-150.595,59.861,30.08,43.848
-150.511,59.861,30.231,44.317
-150.427,59.861,30.318,44.615
-150.343,59.861,30.399,44.868
-150.259,59.861,30.474,45.084
-150.175,59.861,30.377,44.736
-150.09,59.861,30.449,44.946
-150.006,59.861,30.446,44.926
-149.922,59.861,30.451,44.931
-149.838,59.861,30.56,45.302
-149.754,59.861,30.607,45.452
-138.907,59.758,43.03,110.1
-149.586,59.861,30.655,45.577
-147.82,59.861,31.205,47.328
-147.736,59.861,31.285,47.594
-147.652,59.861,31.323,47.703
-147.568,59.861,31.325,47.714
-147.484,59.861,31.3,47.627
-141.429,59.861,34.05,57.547
-141.345,59.861,33.982,57.273
-141.261,59.861,33.861,56.74
-141.177,59.861,33.766,56.318
-141.093,59.861,33.665,55.901
-141.009,59.861,33.526,55.311
-140.925,59.861,33.388,54.795
-140.841,59.861,33.236,54.245
-140.757,59.861,33.086,53.712
-140.673,59.861,32.937,53.169
-140.589,59.861,32.748,52.439
-140.505,59.861,32.701,52.284
-140.42,59.861,32.283,50.762
-140.336,59.861,31.954,49.598
-140.252,59.861,31.833,49.126
-140.168,59.861,31.668,48.509
-140.084,59.861,31.565,48.128
-140,59.861,31.568,48.101
-139.916,59.861,31.808,48.833
-139.832,59.861,32.151,50.024
-139.748,59.861,32.752,52.297
-139.243,59.861,39.131,82.642
-139.159,59.861,40.85,93.858
-139.075,59.861,42.846,108.71
-138.907,59.861,40.739,93.12
-138.823,59.861,38.927,81.532
-138.739,59.861,36.73,69.484
-138.655,59.861,34.93,61.017
-151.1,59.896,28.903,40.25
-151.015,59.896,29.16,40.967
-150.931,59.896,29.278,41.311
-150.847,59.896,29.506,41.987
-150.763,59.896,29.72,42.71
-150.679,59.896,29.994,43.615
-150.595,59.896,30.105,43.989
-150.511,59.896,30.169,44.183
-150.427,59.896,30.351,44.736
-150.343,59.896,30.335,44.687
-150.259,59.896,30.391,44.838
-150.175,59.896,30.475,45.099
-150.09,59.896,30.473,45.084
-150.006,59.896,30.584,45.457
-149.922,59.896,30.51,45.183
-149.838,59.896,30.469,45.034
-149.754,59.896,30.628,45.537
-149.67,59.896,30.63,45.557
-149.586,59.896,30.712,45.8
-149.502,59.896,30.695,45.749
-149.25,59.896,30.846,46.225
-147.736,59.896,31.267,47.556
-147.652,59.896,31.311,47.698
-147.568,59.896,31.33,47.78
-147.484,59.896,31.32,47.725
-141.429,59.896,33.987,57.311
-141.345,59.896,33.876,56.814
-141.261,59.896,33.793,56.465
-141.177,59.896,33.692,56.025
-141.093,59.896,33.569,55.518
-141.009,59.896,33.439,54.992
-140.925,59.896,33.279,54.404
-140.841,59.896,33.148,53.944
-140.757,59.896,33.012,53.47
-140.673,59.896,32.843,52.818
-140.589,59.896,32.653,52.097
-140.505,59.896,32.629,52.04
-140.42,59.896,32.219,50.554
-140.336,59.896,31.93,49.516
-140.252,59.896,31.758,48.839
-140.168,59.896,31.685,48.572
-140.084,59.896,31.594,48.218
-140,59.896,31.625,48.296
-139.916,59.896,32.199,50.24
-139.832,59.896,32.539,51.551
