Longitude,Latitude,DET_ana_Type,***Performance_Based***,PB_amax,PB_Mw,PB_FSliq_Cetin,PB_FSliq_IandB,PB_FSliq_Juang,PB_Nreq_Cetin,PB_Nreq_IandB,PB_Nreq_Juang,PB_ana_Type,PB_Return_P.,PB_CSR%
-112.907,44.804,Mean,***|,N/A,N/A,0.84,0.943,N/A,20.206,19.05,N/A,N/A,1033,22.188
-112.806,44.804,Mean,***|,N/A,N/A,0.637,0.718,N/A,24.024,23.352,N/A,N/A,1033,29.117
-112.704,44.804,Mean,***|,N/A,N/A,0.666,0.751,N/A,23.416,22.72,N/A,N/A,1033,27.853
-112.603,44.804,Mean,***|,N/A,N/A,0.789,0.889,N/A,21.056,20.062,N/A,N/A,1033,23.529
-112.501,44.804,Mean,***|,N/A,N/A,0.865,0.973,N/A,19.804,18.501,N/A,N/A,1033,21.511
-112.399,44.804,Mean,***|,N/A,N/A,0.896,1.007,N/A,19.322,17.869,N/A,N/A,1033,20.769
-112.298,44.804,Mean,***|,N/A,N/A,0.865,0.975,N/A,19.794,18.464,N/A,N/A,1033,21.466
-112.196,44.804,Mean,***|,N/A,N/A,0.821,0.927,N/A,20.521,19.351,N/A,N/A,1033,22.573
-112.095,44.804,Mean,***|,N/A,N/A,0.784,0.887,N/A,21.157,20.094,N/A,N/A,1033,23.574
-111.993,44.804,Mean,***|,N/A,N/A,0.758,0.858,N/A,21.625,20.657,N/A,N/A,1033,24.384
-111.892,44.804,Mean,***|,N/A,N/A,0.695,0.789,N/A,22.818,21.978,N/A,N/A,1033,26.502
-113.314,44.876,Mean,***|,N/A,N/A,1.149,1.277,N/A,15.885,13.506,N/A,N/A,1033,16.396
-113.212,44.876,Mean,***|,N/A,N/A,1.136,1.264,N/A,16.037,13.686,N/A,N/A,1033,16.558
-113.11,44.876,Mean,***|,N/A,N/A,1.091,1.217,N/A,16.599,14.376,N/A,N/A,1033,17.19
-113.009,44.876,Mean,***|,N/A,N/A,1.012,1.13,N/A,17.642,15.758,N/A,N/A,1033,18.52
-112.907,44.876,Mean,***|,N/A,N/A,0.868,0.972,N/A,19.759,18.509,N/A,N/A,1033,21.52
-112.806,44.876,Mean,***|,N/A,N/A,0.758,0.852,N/A,21.623,20.763,N/A,N/A,1033,24.542
-112.704,44.876,Mean,***|,N/A,N/A,0.682,0.769,N/A,23.069,22.364,N/A,N/A,1033,27.188
-112.603,44.876,Mean,***|,N/A,N/A,0.842,0.947,N/A,20.167,18.972,N/A,N/A,1033,22.09
-112.501,44.876,Mean,***|,N/A,N/A,0.931,1.044,N/A,18.79,17.214,N/A,N/A,1033,20.037
-112.399,44.876,Mean,***|,N/A,N/A,0.932,1.048,N/A,18.767,17.149,N/A,N/A,1033,19.966
-112.298,44.876,Mean,***|,N/A,N/A,0.923,1.037,N/A,18.898,17.35,N/A,N/A,1033,20.186
-112.196,44.876,Mean,***|,N/A,N/A,0.888,1,N/A,19.446,18.006,N/A,N/A,1033,20.927
-112.095,44.876,Mean,***|,N/A,N/A,0.858,0.966,N/A,19.916,18.628,N/A,N/A,1033,21.665
-113.415,44.948,Mean,***|,N/A,N/A,1.213,1.343,N/A,15.135,12.584,N/A,N/A,1033,15.584
-113.314,44.948,Mean,***|,N/A,N/A,1.201,1.333,N/A,15.278,12.724,N/A,N/A,1033,15.706
-113.212,44.948,Mean,***|,N/A,N/A,1.186,1.317,N/A,15.456,12.937,N/A,N/A,1033,15.892
-113.11,44.948,Mean,***|,N/A,N/A,1.153,1.278,N/A,15.837,13.477,N/A,N/A,1033,16.37
-113.009,44.948,Mean,***|,N/A,N/A,1.078,1.2,N/A,16.766,14.638,N/A,N/A,1033,17.435
-112.907,44.948,Mean,***|,N/A,N/A,0.979,1.094,N/A,18.095,16.355,N/A,N/A,1033,19.125
-112.806,44.948,Mean,***|,N/A,N/A,0.85,0.953,N/A,20.033,18.872,N/A,N/A,1033,21.965
-112.704,44.948,Mean,***|,N/A,N/A,0.895,1.003,N/A,19.335,17.953,N/A,N/A,1033,20.865
-112.603,44.948,Mean,***|,N/A,N/A,0.933,1.046,N/A,18.754,17.19,N/A,N/A,1033,20.011
-112.501,44.948,Mean,***|,N/A,N/A,0.964,1.081,N/A,18.303,16.584,N/A,N/A,1033,19.364
-112.399,44.948,Mean,***|,N/A,N/A,0.978,1.095,N/A,18.107,16.342,N/A,N/A,1033,19.112
-112.298,44.948,Mean,***|,N/A,N/A,0.96,1.075,N/A,18.368,16.673,N/A,N/A,1033,19.457
-112.196,44.948,Mean,***|,N/A,N/A,0.938,1.052,N/A,18.684,17.068,N/A,N/A,1033,19.878
-113.415,45.02,Mean,***|,N/A,N/A,1.266,1.4,N/A,14.552,11.84,N/A,N/A,1033,14.949
-113.314,45.02,Mean,***|,N/A,N/A,1.257,1.391,N/A,14.645,11.952,N/A,N/A,1033,15.044
-113.212,45.02,Mean,***|,N/A,N/A,1.217,1.348,N/A,15.088,12.521,N/A,N/A,1033,15.53
-113.11,45.02,Mean,***|,N/A,N/A,1.179,1.308,N/A,15.533,13.059,N/A,N/A,1033,15.999
-113.009,45.02,Mean,***|,N/A,N/A,1.144,1.268,N/A,15.942,13.624,N/A,N/A,1033,16.502
-112.907,45.02,Mean,***|,N/A,N/A,1.076,1.197,N/A,16.786,14.683,N/A,N/A,1033,17.478
-112.806,45.02,Mean,***|,N/A,N/A,0.993,1.107,N/A,17.888,16.13,N/A,N/A,1033,18.895
-112.704,45.02,Mean,***|,N/A,N/A,0.991,1.106,N/A,17.928,16.154,N/A,N/A,1033,18.919
-112.603,45.02,Mean,***|,N/A,N/A,1.002,1.12,N/A,17.77,15.926,N/A,N/A,1033,18.688
-112.501,45.02,Mean,***|,N/A,N/A,1.012,1.13,N/A,17.633,15.756,N/A,N/A,1033,18.518
-112.399,45.02,Mean,***|,N/A,N/A,1.004,1.121,N/A,17.747,15.906,N/A,N/A,1033,18.668
-112.298,45.02,Mean,***|,N/A,N/A,0.979,1.094,N/A,18.086,16.355,N/A,N/A,1033,19.125
-112.196,45.02,Mean,***|,N/A,N/A,0.962,1.075,N/A,18.34,16.678,N/A,N/A,1033,19.462
-112.095,45.02,Mean,***|,N/A,N/A,0.934,1.046,N/A,18.747,17.181,N/A,N/A,1033,20.001
-111.993,45.02,Mean,***|,N/A,N/A,0.889,0.998,N/A,19.432,18.038,N/A,N/A,1033,20.964
-111.892,45.02,Mean,***|,N/A,N/A,0.836,0.94,N/A,20.273,19.104,N/A,N/A,1033,22.256
-111.79,45.02,Mean,***|,N/A,N/A,0.765,0.863,N/A,21.494,20.569,N/A,N/A,1033,24.254
-113.517,45.092,Mean,***|,N/A,N/A,1.374,1.515,N/A,13.418,10.463,N/A,N/A,1033,13.815
-113.415,45.092,Mean,***|,N/A,N/A,1.347,1.486,N/A,13.696,10.789,N/A,N/A,1033,14.079
-113.314,45.092,Mean,***|,N/A,N/A,1.321,1.457,N/A,13.962,11.136,N/A,N/A,1033,14.363
-113.212,45.092,Mean,***|,N/A,N/A,1.283,1.417,N/A,14.367,11.626,N/A,N/A,1033,14.769
-113.11,45.092,Mean,***|,N/A,N/A,1.24,1.373,N/A,14.829,12.185,N/A,N/A,1033,15.242
-113.009,45.092,Mean,***|,N/A,N/A,1.198,1.329,N/A,15.307,12.777,N/A,N/A,1033,15.752
-112.907,45.092,Mean,***|,N/A,N/A,1.149,1.274,N/A,15.878,13.535,N/A,N/A,1033,16.422
-112.806,45.092,Mean,***|,N/A,N/A,1.103,1.225,N/A,16.45,14.262,N/A,N/A,1033,17.084
-112.704,45.092,Mean,***|,N/A,N/A,1.067,1.186,N/A,16.902,14.861,N/A,N/A,1033,17.647
-112.603,45.092,Mean,***|,N/A,N/A,1.051,1.169,N/A,17.106,15.118,N/A,N/A,1033,17.893
-112.501,45.092,Mean,***|,N/A,N/A,1.029,1.144,N/A,17.415,15.523,N/A,N/A,1033,18.287
-112.399,45.092,Mean,***|,N/A,N/A,0.999,1.111,N/A,17.819,16.06,N/A,N/A,1033,18.824
-112.196,45.092,Mean,***|,N/A,N/A,0.982,1.095,N/A,18.041,16.343,N/A,N/A,1033,19.113
-112.095,45.092,Mean,***|,N/A,N/A,0.957,1.069,N/A,18.407,16.78,N/A,N/A,1033,19.57
-111.993,45.092,Mean,***|,N/A,N/A,0.923,1.033,N/A,18.896,17.407,N/A,N/A,1033,20.249
-111.892,45.092,Mean,***|,N/A,N/A,0.866,0.971,N/A,19.787,18.528,N/A,N/A,1033,21.543
-111.79,45.092,Mean,***|,N/A,N/A,0.8,0.899,N/A,20.884,19.884,N/A,N/A,1033,23.284
-111.688,45.092,Mean,***|,N/A,N/A,0.74,0.832,N/A,21.956,21.16,N/A,N/A,1033,25.152
-113.517,45.164,Mean,***|,N/A,N/A,1.52,1.677,N/A,12.022,8.76,N/A,N/A,1033,12.482
-113.415,45.164,Mean,***|,N/A,N/A,1.492,1.645,N/A,12.285,9.065,N/A,N/A,1033,12.715
-113.314,45.164,Mean,***|,N/A,N/A,1.446,1.596,N/A,12.72,9.579,N/A,N/A,1033,13.114
-113.212,45.164,Mean,***|,N/A,N/A,1.404,1.551,N/A,13.121,10.057,N/A,N/A,1033,13.491
-113.11,45.164,Mean,***|,N/A,N/A,1.346,1.489,N/A,13.701,10.758,N/A,N/A,1033,14.054
-113.009,45.164,Mean,***|,N/A,N/A,1.295,1.432,N/A,14.237,11.442,N/A,N/A,1033,14.616
-112.907,45.164,Mean,***|,N/A,N/A,1.228,1.358,N/A,14.967,12.385,N/A,N/A,1033,15.413
-112.806,45.164,Mean,***|,N/A,N/A,1.176,1.302,N/A,15.571,13.143,N/A,N/A,1033,16.073
-112.704,45.164,Mean,***|,N/A,N/A,1.144,1.267,N/A,15.946,13.646,N/A,N/A,1033,16.522
-112.603,45.164,Mean,***|,N/A,N/A,1.126,1.25,N/A,16.158,13.89,N/A,N/A,1033,16.743
-112.501,45.164,Mean,***|,N/A,N/A,1.097,1.218,N/A,16.533,14.363,N/A,N/A,1033,17.178
-112.298,45.164,Mean,***|,N/A,N/A,1.046,1.165,N/A,17.179,15.196,N/A,N/A,1033,17.968
-112.196,45.164,Mean,***|,N/A,N/A,1.033,1.15,N/A,17.352,15.431,N/A,N/A,1033,18.197
-112.095,45.164,Mean,***|,N/A,N/A,1,1.115,N/A,17.804,15.995,N/A,N/A,1033,18.758
-111.993,45.164,Mean,***|,N/A,N/A,0.953,1.067,N/A,18.465,16.824,N/A,N/A,1033,19.617
-111.892,45.164,Mean,***|,N/A,N/A,0.904,1.014,N/A,19.186,17.759,N/A,N/A,1033,20.643
-111.79,45.164,Mean,***|,N/A,N/A,0.837,0.941,N/A,20.256,19.094,N/A,N/A,1033,22.244
-111.688,45.164,Mean,***|,N/A,N/A,0.776,0.872,N/A,21.294,20.381,N/A,N/A,1033,23.981
-113.618,45.236,Mean,***|,N/A,N/A,1.698,1.875,N/A,10.503,6.967,N/A,N/A,1033,11.159
-113.517,45.236,Mean,***|,N/A,N/A,1.664,1.837,N/A,10.781,7.298,N/A,N/A,1033,11.397
-113.415,45.236,Mean,***|,N/A,N/A,1.63,1.797,N/A,11.055,7.644,N/A,N/A,1033,11.649
-113.314,45.236,Mean,***|,N/A,N/A,1.576,1.739,N/A,11.531,8.169,N/A,N/A,1033,12.037
-113.212,45.236,Mean,***|,N/A,N/A,1.514,1.671,N/A,12.078,8.812,N/A,N/A,1033,12.522
-113.11,45.236,Mean,***|,N/A,N/A,1.457,1.609,N/A,12.615,9.448,N/A,N/A,1033,13.012
-113.009,45.236,Mean,***|,N/A,N/A,1.384,1.528,N/A,13.321,10.319,N/A,N/A,1033,13.7
-112.907,45.236,Mean,***|,N/A,N/A,1.306,1.442,N/A,14.12,11.319,N/A,N/A,1033,14.514
-112.806,45.236,Mean,***|,N/A,N/A,1.254,1.386,N/A,14.68,12.01,N/A,N/A,1033,15.093
-112.704,45.236,Mean,***|,N/A,N/A,1.209,1.338,N/A,15.188,12.655,N/A,N/A,1033,15.646
-112.603,45.236,Mean,***|,N/A,N/A,1.189,1.317,N/A,15.412,12.932,N/A,N/A,1033,15.887
-112.501,45.236,Mean,***|,N/A,N/A,1.159,1.284,N/A,15.768,13.405,N/A,N/A,1033,16.306
-112.298,45.236,Mean,***|,N/A,N/A,1.098,1.219,N/A,16.513,14.345,N/A,N/A,1033,17.161
-112.196,45.236,Mean,***|,N/A,N/A,1.071,1.19,N/A,16.856,14.79,N/A,N/A,1033,17.579
-112.095,45.236,Mean,***|,N/A,N/A,1.027,1.144,N/A,17.439,15.53,N/A,N/A,1033,18.294
-111.993,45.236,Mean,***|,N/A,N/A,0.975,1.089,N/A,18.142,16.443,N/A,N/A,1033,19.217
-111.892,45.236,Mean,***|,N/A,N/A,0.927,1.037,N/A,18.848,17.347,N/A,N/A,1033,20.183
-111.79,45.236,Mean,***|,N/A,N/A,0.855,0.958,N/A,19.961,18.777,N/A,N/A,1033,21.847
-111.688,45.236,Mean,***|,N/A,N/A,0.814,0.913,N/A,20.641,19.607,N/A,N/A,1033,22.91
-111.587,45.236,Mean,***|,N/A,N/A,0.81,0.909,N/A,20.71,19.684,N/A,N/A,1033,23.013
-111.282,45.236,Mean,***|,N/A,N/A,0.865,0.97,N/A,19.805,18.548,N/A,N/A,1033,21.568
-111.181,45.236,Mean,***|,N/A,N/A,0.873,0.979,N/A,19.677,18.392,N/A,N/A,1033,21.38
-111.079,45.236,Mean,***|,N/A,N/A,0.863,0.969,N/A,19.827,18.574,N/A,N/A,1033,21.599
-113.618,45.308,Mean,***|,N/A,N/A,1.835,2.023,N/A,9.433,5.802,N/A,N/A,1033,10.346
-113.517,45.308,Mean,***|,N/A,N/A,1.804,1.99,N/A,9.665,6.046,N/A,N/A,1033,10.514
-113.415,45.308,Mean,***|,N/A,N/A,1.747,1.925,N/A,10.104,6.568,N/A,N/A,1033,10.877
-113.314,45.308,Mean,***|,N/A,N/A,1.69,1.864,N/A,10.567,7.059,N/A,N/A,1033,11.225
-113.212,45.308,Mean,***|,N/A,N/A,1.604,1.768,N/A,11.289,7.899,N/A,N/A,1033,11.836
-113.11,45.308,Mean,***|,N/A,N/A,1.536,1.693,N/A,11.881,8.61,N/A,N/A,1033,12.368
-113.009,45.308,Mean,***|,N/A,N/A,1.456,1.606,N/A,12.623,9.479,N/A,N/A,1033,13.036
-112.907,45.308,Mean,***|,N/A,N/A,1.379,1.522,N/A,13.369,10.385,N/A,N/A,1033,13.753
-112.806,45.308,Mean,***|,N/A,N/A,1.327,1.465,N/A,13.899,11.032,N/A,N/A,1033,14.278
-112.704,45.308,Mean,***|,N/A,N/A,1.281,1.416,N/A,14.389,11.646,N/A,N/A,1033,14.786
-112.603,45.308,Mean,***|,N/A,N/A,1.243,1.374,N/A,14.8,12.175,N/A,N/A,1033,15.233
-112.399,45.308,Mean,***|,N/A,N/A,1.153,1.277,N/A,15.836,13.505,N/A,N/A,1033,16.395
-112.298,45.308,Mean,***|,N/A,N/A,1.132,1.255,N/A,16.084,13.816,N/A,N/A,1033,16.676
-112.196,45.308,Mean,***|,N/A,N/A,1.091,1.211,N/A,16.604,14.477,N/A,N/A,1033,17.284
-112.095,45.308,Mean,***|,N/A,N/A,1.043,1.159,N/A,17.22,15.284,N/A,N/A,1033,18.053
-111.993,45.308,Mean,***|,N/A,N/A,1.001,1.115,N/A,17.789,15.998,N/A,N/A,1033,18.761
-111.892,45.308,Mean,***|,N/A,N/A,0.948,1.058,N/A,18.544,16.963,N/A,N/A,1033,19.765
-111.79,45.308,Mean,***|,N/A,N/A,0.891,0.996,N/A,19.394,18.076,N/A,N/A,1033,21.008
-111.688,45.308,Mean,***|,N/A,N/A,0.835,0.935,N/A,20.284,19.197,N/A,N/A,1033,22.375
-111.587,45.308,Mean,***|,N/A,N/A,0.826,0.924,N/A,20.445,19.4,N/A,N/A,1033,22.637
-111.384,45.308,Mean,***|,N/A,N/A,0.89,0.997,N/A,19.412,18.062,N/A,N/A,1033,20.992
-111.282,45.308,Mean,***|,N/A,N/A,0.897,1.005,N/A,19.298,17.908,N/A,N/A,1033,20.814
-111.181,45.308,Mean,***|,N/A,N/A,0.907,1.014,N/A,19.153,17.743,N/A,N/A,1033,20.625
-111.079,45.308,Mean,***|,N/A,N/A,0.902,1.01,N/A,19.219,17.827,N/A,N/A,1033,20.721
-113.618,45.38,Mean,***|,N/A,N/A,1.966,2.168,N/A,8.483,4.763,N/A,N/A,1033,9.654
-113.517,45.38,Mean,***|,N/A,N/A,1.925,2.124,N/A,8.769,5.063,N/A,N/A,1033,9.851
-113.415,45.38,Mean,***|,N/A,N/A,1.869,2.059,N/A,9.177,5.537,N/A,N/A,1033,10.167
-113.314,45.38,Mean,***|,N/A,N/A,1.805,1.991,N/A,9.661,6.042,N/A,N/A,1033,10.511
-113.212,45.38,Mean,***|,N/A,N/A,1.728,1.904,N/A,10.255,6.738,N/A,N/A,1033,10.997
-113.11,45.38,Mean,***|,N/A,N/A,1.649,1.814,N/A,10.903,7.494,N/A,N/A,1033,11.539
-113.009,45.38,Mean,***|,N/A,N/A,1.563,1.72,N/A,11.648,8.348,N/A,N/A,1033,12.171
-112.907,45.38,Mean,***|,N/A,N/A,1.482,1.632,N/A,12.375,9.204,N/A,N/A,1033,12.822
-112.806,45.38,Mean,***|,N/A,N/A,1.417,1.561,N/A,12.988,9.946,N/A,N/A,1033,13.403
-112.704,45.38,Mean,***|,N/A,N/A,1.358,1.498,N/A,13.579,10.658,N/A,N/A,1033,13.973
-112.399,45.38,Mean,***|,N/A,N/A,1.213,1.342,N/A,15.14,12.597,N/A,N/A,1033,15.596
-112.298,45.38,Mean,***|,N/A,N/A,1.167,1.292,N/A,15.677,13.278,N/A,N/A,1033,16.193
-112.196,45.38,Mean,***|,N/A,N/A,1.122,1.244,N/A,16.219,13.97,N/A,N/A,1033,16.816
-112.095,45.38,Mean,***|,N/A,N/A,1.07,1.189,N/A,16.863,14.815,N/A,N/A,1033,17.603
-111.993,45.38,Mean,***|,N/A,N/A,1.018,1.133,N/A,17.556,15.701,N/A,N/A,1033,18.463
-111.892,45.38,Mean,***|,N/A,N/A,0.97,1.081,N/A,18.223,16.578,N/A,N/A,1033,19.357
-111.79,45.38,Mean,***|,N/A,N/A,0.921,1.027,N/A,18.931,17.513,N/A,N/A,1033,20.367
-111.688,45.38,Mean,***|,N/A,N/A,0.884,0.988,N/A,19.498,18.217,N/A,N/A,1033,21.173
-111.384,45.38,Mean,***|,N/A,N/A,0.929,1.038,N/A,18.809,17.32,N/A,N/A,1033,20.153
-111.282,45.38,Mean,***|,N/A,N/A,0.945,1.056,N/A,18.583,17.003,N/A,N/A,1033,19.808
-111.181,45.38,Mean,***|,N/A,N/A,0.956,1.068,N/A,18.425,16.799,N/A,N/A,1033,19.59
-111.079,45.38,Mean,***|,N/A,N/A,0.953,1.065,N/A,18.473,16.848,N/A,N/A,1033,19.642
-110.977,45.38,Mean,***|,N/A,N/A,0.962,1.074,N/A,18.336,16.697,N/A,N/A,1033,19.482
-113.72,45.452,Mean,***|,N/A,N/A,2.143,2.359,N/A,7.292,3.531,N/A,N/A,1033,8.876
-113.618,45.452,Mean,***|,N/A,N/A,2.108,2.321,N/A,7.523,3.762,N/A,N/A,1033,9.019
-113.517,45.452,Mean,***|,N/A,N/A,2.058,2.268,N/A,7.85,4.096,N/A,N/A,1033,9.227
-113.415,45.452,Mean,***|,N/A,N/A,1.999,2.201,N/A,8.249,4.544,N/A,N/A,1033,9.513
-113.314,45.452,Mean,***|,N/A,N/A,1.921,2.116,N/A,8.799,5.123,N/A,N/A,1033,9.891
-113.212,45.452,Mean,***|,N/A,N/A,1.832,2.019,N/A,9.451,5.832,N/A,N/A,1033,10.367
-113.11,45.452,Mean,***|,N/A,N/A,1.744,1.92,N/A,10.128,6.608,N/A,N/A,1033,10.905
-113.009,45.452,Mean,***|,N/A,N/A,1.652,1.818,N/A,10.879,7.461,N/A,N/A,1033,11.515
-112.907,45.452,Mean,***|,N/A,N/A,1.573,1.731,N/A,11.559,8.24,N/A,N/A,1033,12.09
-112.806,45.452,Mean,***|,N/A,N/A,1.511,1.663,N/A,12.107,8.896,N/A,N/A,1033,12.586
-112.704,45.452,Mean,***|,N/A,N/A,1.442,1.588,N/A,12.756,9.666,N/A,N/A,1033,13.182
-112.501,45.452,Mean,***|,N/A,N/A,1.317,1.453,N/A,14.002,11.185,N/A,N/A,1033,14.403
-112.399,45.452,Mean,***|,N/A,N/A,1.251,1.384,N/A,14.716,12.039,N/A,N/A,1033,15.117
-112.298,45.452,Mean,***|,N/A,N/A,1.201,1.329,N/A,15.271,12.767,N/A,N/A,1033,15.743
-112.196,45.452,Mean,***|,N/A,N/A,1.145,1.27,N/A,15.927,13.604,N/A,N/A,1033,16.484
-112.095,45.452,Mean,***|,N/A,N/A,1.107,1.229,N/A,16.399,14.203,N/A,N/A,1033,17.03
-111.993,45.452,Mean,***|,N/A,N/A,1.06,1.177,N/A,16.992,14.989,N/A,N/A,1033,17.769
-111.892,45.452,Mean,***|,N/A,N/A,1.008,1.122,N/A,17.687,15.883,N/A,N/A,1033,18.645
-111.79,45.452,Mean,***|,N/A,N/A,0.972,1.082,N/A,18.191,16.555,N/A,N/A,1033,19.333
-111.688,45.452,Mean,***|,N/A,N/A,0.94,1.048,N/A,18.653,17.142,N/A,N/A,1033,19.958
-111.384,45.452,Mean,***|,N/A,N/A,0.971,1.083,N/A,18.213,16.552,N/A,N/A,1033,19.33
-111.282,45.452,Mean,***|,N/A,N/A,0.99,1.104,N/A,17.931,16.179,N/A,N/A,1033,18.945
-111.181,45.452,Mean,***|,N/A,N/A,1.006,1.123,N/A,17.715,15.872,N/A,N/A,1033,18.634
-111.079,45.452,Mean,***|,N/A,N/A,1.033,1.153,N/A,17.361,15.387,N/A,N/A,1033,18.154
-110.977,45.452,Mean,***|,N/A,N/A,1.046,1.167,N/A,17.182,15.158,N/A,N/A,1033,17.931
-110.876,45.452,Mean,***|,N/A,N/A,1.062,1.183,N/A,16.967,14.905,N/A,N/A,1033,17.688
-114.431,45.524,Mean,***|,N/A,N/A,2.308,2.524,N/A,6.267,2.552,N/A,N/A,1033,8.293
-114.329,45.524,Mean,***|,N/A,N/A,2.302,2.519,N/A,6.307,2.583,N/A,N/A,1033,8.311
-113.72,45.524,Mean,***|,N/A,N/A,2.253,2.477,N/A,6.6,2.822,N/A,N/A,1033,8.451
-113.618,45.524,Mean,***|,N/A,N/A,2.218,2.44,N/A,6.815,3.029,N/A,N/A,1033,8.573
-113.517,45.524,Mean,***|,N/A,N/A,2.167,2.384,N/A,7.135,3.373,N/A,N/A,1033,8.78
-113.415,45.524,Mean,***|,N/A,N/A,2.121,2.332,N/A,7.437,3.695,N/A,N/A,1033,8.977
-113.314,45.524,Mean,***|,N/A,N/A,2.032,2.234,N/A,8.02,4.321,N/A,N/A,1033,9.37
-113.212,45.524,Mean,***|,N/A,N/A,1.941,2.136,N/A,8.661,4.979,N/A,N/A,1033,9.796
-113.11,45.524,Mean,***|,N/A,N/A,1.859,2.044,N/A,9.249,5.645,N/A,N/A,1033,10.24
-113.009,45.524,Mean,***|,N/A,N/A,1.761,1.934,N/A,9.992,6.49,N/A,N/A,1033,10.822
-112.907,45.524,Mean,***|,N/A,N/A,1.67,1.835,N/A,10.734,7.312,N/A,N/A,1033,11.407
-112.806,45.524,Mean,***|,N/A,N/A,1.589,1.748,N/A,11.418,8.084,N/A,N/A,1033,11.973
-112.399,45.524,Mean,***|,N/A,N/A,1.283,1.416,N/A,14.367,11.644,N/A,N/A,1033,14.785
-112.298,45.524,Mean,***|,N/A,N/A,1.22,1.348,N/A,15.05,12.512,N/A,N/A,1033,15.522
-112.196,45.524,Mean,***|,N/A,N/A,1.171,1.295,N/A,15.626,13.236,N/A,N/A,1033,16.155
-112.095,45.524,Mean,***|,N/A,N/A,1.127,1.249,N/A,16.147,13.902,N/A,N/A,1033,16.754
-111.993,45.524,Mean,***|,N/A,N/A,1.081,1.199,N/A,16.731,14.662,N/A,N/A,1033,17.458
-111.892,45.524,Mean,***|,N/A,N/A,1.039,1.154,N/A,17.274,15.372,N/A,N/A,1033,18.139
-111.79,45.524,Mean,***|,N/A,N/A,1.005,1.117,N/A,17.737,15.97,N/A,N/A,1033,18.733
-111.485,45.524,Mean,***|,N/A,N/A,0.978,1.088,N/A,18.107,16.461,N/A,N/A,1033,19.235
-111.384,45.524,Mean,***|,N/A,N/A,0.996,1.109,N/A,17.849,16.099,N/A,N/A,1033,18.863
-111.282,45.524,Mean,***|,N/A,N/A,1.017,1.132,N/A,17.577,15.725,N/A,N/A,1033,18.487
-111.181,45.524,Mean,***|,N/A,N/A,1.044,1.162,N/A,17.206,15.239,N/A,N/A,1033,18.01
-111.079,45.524,Mean,***|,N/A,N/A,1.075,1.196,N/A,16.801,14.697,N/A,N/A,1033,17.491
-110.977,45.524,Mean,***|,N/A,N/A,1.103,1.228,N/A,16.457,14.221,N/A,N/A,1033,17.047
-110.876,45.524,Mean,***|,N/A,N/A,1.141,1.269,N/A,15.972,13.615,N/A,N/A,1033,16.494
-114.533,45.596,Mean,***|,N/A,N/A,2.46,2.682,N/A,5.392,1.688,N/A,N/A,1033,7.805
-114.431,45.596,Mean,***|,N/A,N/A,2.445,2.669,N/A,5.475,1.756,N/A,N/A,1033,7.842
-114.329,45.596,Mean,***|,N/A,N/A,2.445,2.671,N/A,5.475,1.744,N/A,N/A,1033,7.836
-114.228,45.596,Mean,***|,N/A,N/A,2.43,2.658,N/A,5.561,1.814,N/A,N/A,1033,7.874
-114.126,45.596,Mean,***|,N/A,N/A,2.426,2.656,N/A,5.585,1.825,N/A,N/A,1033,7.88
-113.821,45.596,Mean,***|,N/A,N/A,2.38,2.613,N/A,5.844,2.052,N/A,N/A,1033,8.007
-113.72,45.596,Mean,***|,N/A,N/A,2.366,2.599,N/A,5.922,2.132,N/A,N/A,1033,8.052
-113.618,45.596,Mean,***|,N/A,N/A,2.321,2.551,N/A,6.188,2.404,N/A,N/A,1033,8.208
-113.517,45.596,Mean,***|,N/A,N/A,2.265,2.492,N/A,6.53,2.737,N/A,N/A,1033,8.401
-113.415,45.596,Mean,***|,N/A,N/A,2.223,2.445,N/A,6.787,2.998,N/A,N/A,1033,8.555
-113.314,45.596,Mean,***|,N/A,N/A,2.127,2.34,N/A,7.396,3.645,N/A,N/A,1033,8.946
-113.212,45.596,Mean,***|,N/A,N/A,2.036,2.237,N/A,7.991,4.299,N/A,N/A,1033,9.356
-113.11,45.596,Mean,***|,N/A,N/A,1.931,2.125,N/A,8.724,5.058,N/A,N/A,1033,9.848
-113.009,45.596,Mean,***|,N/A,N/A,1.84,2.024,N/A,9.391,5.794,N/A,N/A,1033,10.341
-112.907,45.596,Mean,***|,N/A,N/A,1.753,1.928,N/A,10.053,6.545,N/A,N/A,1033,10.86
-112.806,45.596,Mean,***|,N/A,N/A,1.66,1.827,N/A,10.813,7.386,N/A,N/A,1033,11.461
-112.298,45.596,Mean,***|,N/A,N/A,1.244,1.374,N/A,14.786,12.176,N/A,N/A,1033,15.234
-112.196,45.596,Mean,***|,N/A,N/A,1.198,1.323,N/A,15.315,12.845,N/A,N/A,1033,15.811
-112.095,45.596,Mean,***|,N/A,N/A,1.145,1.266,N/A,15.931,13.653,N/A,N/A,1033,16.528
-111.993,45.596,Mean,***|,N/A,N/A,1.098,1.216,N/A,16.513,14.404,N/A,N/A,1033,17.216
-111.892,45.596,Mean,***|,N/A,N/A,1.053,1.167,N/A,17.081,15.158,N/A,N/A,1033,17.931
-111.79,45.596,Mean,***|,N/A,N/A,1.021,1.133,N/A,17.511,15.711,N/A,N/A,1033,18.473
