Long,Lat,DET_ana_Type,***Performance_Based***,PB_ana_Type,PB_Return_P.,PB_Cetin_Uncorr_Strain,Cetin_percent,PB_IandY_Uncorr_Strain,IandY_percent,PB_Cetin_Equiv_Strain,PB_IandY_Equiv_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-110.851,39.317,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.956416588
-110.758,39.317,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.82675909
-110.665,39.317,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.723253306
-110.573,39.316,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.616063697
-110.48,39.316,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.531852243
-110.387,39.315,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.294,39.315,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.201,39.314,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.523,39.379,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.691308026
-112.43,39.38,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.864658093
-112.337,39.381,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.056943897
-112.244,39.382,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.306052028
-112.151,39.383,Mean,***|,N/A,1033,0.001853088,0.185308832,0,0,0.001853088,0,0.5,1.646521252
-112.058,39.384,Mean,***|,N/A,1033,0.001046751,0.104675063,0,0,0.001046751,0,0.687883652,2.074914862
-111.966,39.385,Mean,***|,N/A,1033,0.003933832,0.393383228,0,0,0.003933832,0,0.906886722,2.427753938
-111.873,39.386,Mean,***|,N/A,1033,0.002220594,0.222059426,0,0,0.002220594,0,0.935032956,2.45909365
-111.78,39.387,Mean,***|,N/A,1033,0.002703684,0.270368378,0,0,0.002703684,0,0.767974614,2.207333701
-111.687,39.387,Mean,***|,N/A,1033,0.002825655,0.282565487,0,0,0.002825655,0,0.735306911,2.16308261
-111.594,39.388,Mean,***|,N/A,1033,0.001074782,0.107478166,0,0,0.001074782,0,0.668712099,2.072359223
-111.501,39.388,Mean,***|,N/A,1033,0.001119144,0.111914417,0,0,0.001119144,0,0.687304974,2.103699508
-111.408,39.388,Mean,***|,N/A,1033,0.001024594,0.102459371,0,0,0.001024594,0,0.758549893,2.222349285
-111.222,39.389,Mean,***|,N/A,1033,0.001784949,0.178494929,0,0,0.001784949,0,0.526762577,1.893417809
-111.13,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.584277903
-111.037,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.312954989
-110.944,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.093861586
-110.851,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.925659749
-110.758,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.796640425
-110.665,39.389,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.679801445
-110.572,39.388,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.592673795
-110.479,39.388,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.511800671
-110.386,39.388,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.294,39.387,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.201,39.386,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.524,39.451,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.672249001
-112.431,39.452,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.821443222
-112.338,39.454,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.993308158
-112.246,39.455,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.267177399
-112.153,39.456,Mean,***|,N/A,1033,0.001677599,0.167759857,0,0,0.001677599,0,0.5,1.636677955
-112.06,39.456,Mean,***|,N/A,1033,0.002734091,0.273409067,0,0,0.002734091,0,0.754405764,2.154704378
-111.874,39.458,Mean,***|,N/A,1033,0.003311993,0.33119927,0,0,0.003311993,0,1.093177571,2.636648759
-111.781,39.459,Mean,***|,N/A,1033,0.002277034,0.22770338,0,0,0.002277034,0,0.856405861,2.308780038
-111.688,39.459,Mean,***|,N/A,1033,0.002877289,0.28772886,0,0,0.002877289,0,0.685046746,2.07233742
-111.595,39.46,Mean,***|,N/A,1033,0.00116136,0.116136025,0,0,0.00116136,0,0.592235139,1.94627324
-111.502,39.46,Mean,***|,N/A,1033,0.001212364,0.121236364,0,0,0.001212364,0,0.602434115,1.961653825
-111.409,39.461,Mean,***|,N/A,1033,0.001266886,0.126688593,0,0,0.001266886,0,0.629769157,2.009943854
-111.316,39.461,Mean,***|,N/A,1033,0.001402046,0.140204557,0,0,0.001402046,0,0.601860618,1.997033791
-111.223,39.461,Mean,***|,N/A,1033,0.001793962,0.179396157,0,0,0.001793962,0,0.5,1.84357551
-111.13,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.514257578
-111.037,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.280223402
-110.944,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.078448739
-110.851,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.918346982
-110.758,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.785277867
-110.665,39.461,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.662214889
-110.572,39.46,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.557913602
-110.479,39.46,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.503750005
-110.386,39.46,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.293,39.459,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.2,39.458,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.526,39.523,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.638773255
-112.433,39.524,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.793862772
-112.34,39.526,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.981478138
-112.247,39.527,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.233071887
-112.154,39.528,Mean,***|,N/A,1033,0.001690294,0.169029447,0,0,0.001690294,0,0.5,1.598698178
-112.061,39.528,Mean,***|,N/A,1033,0.002476562,0.247656178,0,0,0.002476562,0,0.720395915,2.078886268
-111.781,39.531,Mean,***|,N/A,1033,0.003330324,0.333032424,0,0,0.003330324,0,1.140822488,2.645235675
-111.688,39.531,Mean,***|,N/A,1033,0.002364033,0.236403269,0,0,0.002364033,0,0.806907221,2.216997822
-111.595,39.532,Mean,***|,N/A,1033,0.002918386,0.291838582,0,0,0.002918386,0,0.648757547,2.003158157
-111.502,39.532,Mean,***|,N/A,1033,0.001206457,0.12064574,0,0,0.001206457,0,0.567052242,1.895141818
-111.409,39.533,Mean,***|,N/A,1033,0.001338345,0.133834519,0,0,0.001338345,0,0.555041807,1.889398185
-111.316,39.533,Mean,***|,N/A,1033,0.001559262,0.155926187,0,0,0.001559262,0,0.514683808,1.856839395
-111.223,39.533,Mean,***|,N/A,1033,0.001971343,0.197134316,0,0,0.001971343,0,0.5,1.715295724
-111.13,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.443219035
-111.037,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.213265178
-110.944,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.038110536
-110.851,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.92234701
-110.757,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.754916393
-110.664,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.650983158
-110.571,39.533,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.55446747
-110.478,39.532,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.385,39.532,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.292,39.531,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.199,39.531,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.434,39.597,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.782934857
-112.341,39.598,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.954991497
-112.248,39.599,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.224263195
-112.155,39.6,Mean,***|,N/A,1033,0.001539637,0.153963737,0,0,0.001539637,0,0.5,1.612270827
-112.062,39.601,Mean,***|,N/A,1033,0.002318325,0.231832473,0,0,0.002318325,0,0.788502156,2.140221423
-111.782,39.603,Mean,***|,N/A,1033,0.005805615,0.580561515,0.001031185,0.103118468,0.005805615,0.001031185,1.642427704,3.172463819
-111.689,39.603,Mean,***|,N/A,1033,0.003410435,0.34104348,0,0,0.003410435,0,1.059577564,2.511215488
-111.596,39.604,Mean,***|,N/A,1033,0.002543677,0.254367698,0,0,0.002543677,0,0.717811607,2.077957215
-111.503,39.604,Mean,***|,N/A,1033,0.001101265,0.110126495,0,0,0.001101265,0,0.553518784,1.864618837
-111.41,39.605,Mean,***|,N/A,1033,0.001425526,0.142552623,0,0,0.001425526,0,0.5,1.779589447
-111.316,39.605,Mean,***|,N/A,1033,0.001708897,0.170889658,0,0,0.001708897,0,0.5,1.716207575
-111.223,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.54790775
-111.13,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.357640418
-111.037,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.167633652
-110.944,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.009072746
-110.85,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.878368172
-110.757,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.749865452
-110.664,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.622845707
-110.571,39.605,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.516713275
-110.478,39.604,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.385,39.604,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.291,39.603,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.198,39.603,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.436,39.669,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.771400164
-112.343,39.67,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.962979978
-112.249,39.671,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.233033577
-112.156,39.672,Mean,***|,N/A,1033,0.001287948,0.128794815,0,0,0.001287948,0,0.5,1.682888876
-112.063,39.673,Mean,***|,N/A,1033,0.003418373,0.341837283,0,0,0.003418373,0,1.022140735,2.417842231
-111.69,39.675,Mean,***|,N/A,1033,0.00468394,0.46839401,0.001649278,0.164927788,0.00468394,0.001649278,1.263020206,2.704227496
-111.597,39.676,Mean,***|,N/A,1033,0.002245885,0.224588522,0,0,0.002245885,0,0.759046271,2.102601559
-111.503,39.676,Mean,***|,N/A,1033,0.001147837,0.114783677,0,0,0.001147837,0,0.522223512,1.805555308
-111.41,39.677,Mean,***|,N/A,1033,0.001558751,0.155875087,0,0,0.001558751,0,0.5,1.653858285
-111.317,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.499356007
-111.223,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.370027327
-111.13,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.258528794
-111.037,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.107236336
-110.944,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.978741226
-110.85,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.868793729
-110.757,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.749804671
-110.664,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.631644693
-110.57,39.677,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.532327477
-110.477,39.676,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.384,39.676,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.291,39.675,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.197,39.675,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.437,39.741,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.78147931
-112.344,39.742,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.967709454
-112.251,39.743,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.270101869
-112.157,39.744,Mean,***|,N/A,1033,0.00108328,0.108327958,0,0,0.00108328,0,0.5,1.735409333
-112.064,39.745,Mean,***|,N/A,1033,0.004684944,0.468494408,0.001684693,0.168469263,0.004684944,0.001684693,1.244829634,2.637332879
-111.691,39.748,Mean,***|,N/A,1033,0.004412436,0.44124358,0.001480006,0.148000617,0.004412436,0.001480006,1.336706836,2.758849856
-111.597,39.748,Mean,***|,N/A,1033,0.002150781,0.215078149,0,0,0.002150781,0,0.772929345,2.110945675
-111.504,39.748,Mean,***|,N/A,1033,0.001106691,0.110669067,0,0,0.001106691,0,0.5,1.752340333
-111.41,39.749,Mean,***|,N/A,1033,0.001668517,0.166851691,0,0,0.001668517,0,0.5,1.568504377
-111.317,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.422254591
-111.224,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.285373954
-111.13,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.174974306
-111.037,39.75,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.058932407
-110.943,39.75,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.952587947
-110.85,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.839895278
-110.757,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.718392298
-110.663,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.605655058
-110.57,39.749,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.510122969
-110.477,39.748,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.383,39.748,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.29,39.747,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.196,39.747,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.439,39.813,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.787904829
-112.345,39.814,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.990187693
-112.252,39.815,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.262659969
-112.159,39.816,Mean,***|,N/A,1033,0.001004034,0.100403419,0,0,0.001004034,0,0.509361455,1.743723505
-112.065,39.817,Mean,***|,N/A,1033,0.004550088,0.455008777,0.001600895,0.160089464,0.004550088,0.001600895,1.266889751,2.651345159
-111.691,39.82,Mean,***|,N/A,1033,0.005134995,0.513499481,0.002484064,0.248406376,0.005134995,0.002484064,1.79508673,3.186473224
-111.598,39.82,Mean,***|,N/A,1033,0.003425134,0.342513393,0,0,0.003425134,0,0.962870866,2.339902832
-111.504,39.821,Mean,***|,N/A,1033,0.00267078,0.267078031,0,0,0.00267078,0,0.610501342,1.898126524
-111.411,39.821,Mean,***|,N/A,1033,0.001383979,0.13839789,0,0,0.001383979,0,0.5,1.635749309
-111.317,39.821,Mean,***|,N/A,1033,0.001951834,0.195183373,0,0,0.001951834,0,0.5,1.43323708
-111.224,39.821,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.280634738
-111.13,39.822,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.188166549
-111.037,39.822,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.055017828
-110.943,39.822,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.967370841
-110.85,39.822,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.851127224
-110.756,39.821,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.730743169
-110.663,39.821,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.625015485
-110.57,39.821,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.53358519
-110.476,39.82,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.383,39.82,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.289,39.819,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.196,39.819,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.44,39.885,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.823957131
-112.347,39.886,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.002598255
-112.253,39.887,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.25639344
-112.16,39.888,Mean,***|,N/A,1033,0.002919453,0.291945342,0,0,0.002919453,0,0.5,1.720395542
-112.066,39.889,Mean,***|,N/A,1033,0.004581702,0.458170223,0.00164758,0.164758,0.004581702,0.00164758,1.218108079,2.5843816
-111.598,39.892,Mean,***|,N/A,1033,0.003965013,0.396501264,0.00118842,0.118841967,0.003965013,0.00118842,1.468537114,2.875016618
-111.505,39.893,Mean,***|,N/A,1033,0.003792676,0.379267553,0,0,0.003792676,0,0.864506114,2.213112906
-111.411,39.893,Mean,***|,N/A,1033,0.002938399,0.293839911,0,0,0.002938399,0,0.545419134,1.813522635
-111.318,39.893,Mean,***|,N/A,1033,0.001635044,0.163504429,0,0,0.001635044,0,0.5,1.55882059
-111.224,39.893,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.374371922
-111.131,39.894,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.251251638
-111.037,39.894,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.114256715
-110.943,39.894,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.975120207
-110.85,39.894,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.861313834
-110.756,39.893,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.728499589
-110.663,39.893,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.620995727
-110.569,39.893,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.531312765
-110.476,39.893,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.382,39.892,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.288,39.892,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.195,39.891,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.101,39.89,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.536,39.956,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.737691521
-112.442,39.957,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.863923019
-112.348,39.958,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.043010933
-112.255,39.959,Mean,***|,N/A,1033,0.001916123,0.191612304,0,0,0.001916123,0,0.5,1.242809499
-112.161,39.96,Mean,***|,N/A,1033,0.002900297,0.290029739,0,0,0.002900297,0,0.5,1.702290547
-112.067,39.961,Mean,***|,N/A,1033,0.004714901,0.471490059,0.00176536,0.176536008,0.004714901,0.00176536,1.120727451,2.471899412
-111.599,39.964,Mean,***|,N/A,1033,0.007687629,0.768762851,0.004932659,0.493265944,0.007687629,0.004932659,2.53629133,3.859108134
-111.505,39.965,Mean,***|,N/A,1033,0.004276856,0.427685606,0.0014053,0.140530047,0.004276856,0.0014053,1.233469665,2.615143599
-111.412,39.965,Mean,***|,N/A,1033,0.002209743,0.220974347,0,0,0.002209743,0,0.749412493,2.067361191
-111.318,39.965,Mean,***|,N/A,1033,0.001103013,0.110301325,0,0,0.001103013,0,0.514167867,1.78233393
-111.224,39.966,Mean,***|,N/A,1033,0.001764573,0.176457284,0,0,0.001764573,0,0.5,1.552223615
-111.131,39.966,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.37889978
-111.037,39.966,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.184940784
-110.943,39.966,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.010688493
-110.85,39.966,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.912629616
-110.756,39.966,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.777055083
-110.662,39.965,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.648205486
-110.569,39.965,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.567339633
-110.475,39.965,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.381,39.964,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.288,39.964,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.194,39.963,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.1,39.962,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.007,39.962,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.631,40.026,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.691756154
-112.537,40.028,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.813062465
-112.443,40.029,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.95996069
-112.35,40.03,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.117918864
-112.256,40.031,Mean,***|,N/A,1033,0.001715404,0.171540404,0,0,0.001715404,0,0.5,1.353631959
-112.162,40.032,Mean,***|,N/A,1033,0.002815043,0.281504323,0,0,0.002815043,0,0.5,1.686097897
-112.068,40.033,Mean,***|,N/A,1033,0.003086304,0.308630412,0,0,0.003086304,0,0.975313173,2.315813969
-111.506,40.037,Mean,***|,N/A,1033,0.006724435,0.672443501,0.002105978,0.210597808,0.006724435,0.002105978,1.998831178,3.38720493
-111.412,40.037,Mean,***|,N/A,1033,0.003188015,0.318801454,0,0,0.003188015,0,1.043078753,2.423900226
-111.318,40.037,Mean,***|,N/A,1033,0.002431874,0.243187357,0,0,0.002431874,0,0.705710827,2.025691016
-111.225,40.038,Mean,***|,N/A,1033,0.001314935,0.131493484,0,0,0.001314935,0,0.5,1.745263671
-111.131,40.038,Mean,***|,N/A,1033,0.001923265,0.192326519,0,0,0.001923265,0,0.5,1.537981902
-111.037,40.038,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.28310835
-110.943,40.038,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.085049617
-110.849,40.038,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.937729976
-110.756,40.038,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.799062919
-110.662,40.037,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.670762277
-110.568,40.037,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.586989355
-110.474,40.037,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.516463259
-110.381,40.036,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.287,40.036,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.193,40.035,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.099,40.034,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.006,40.034,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-109.912,40.033,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.726,40.097,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.725124724
-112.633,40.098,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.853229912
-112.539,40.1,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.986458728
-112.445,40.101,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.146094796
-112.351,40.102,Mean,***|,N/A,1033,0.001863151,0.186315052,0,0,0.001863151,0,0.5,1.274540008
-112.257,40.103,Mean,***|,N/A,1033,0.001464229,0.146422865,0,0,0.001464229,0,0.5,1.429821794
-112.163,40.104,Mean,***|,N/A,1033,0.002680297,0.268029667,0,0,0.002680297,0,0.5,1.687566934
-112.07,40.105,Mean,***|,N/A,1033,0.003248302,0.324830215,0,0,0.003248302,0,0.90410339,2.226358449
-111.976,40.106,Mean,***|,N/A,1033,0.004961799,0.496179895,0.002426943,0.242694293,0.004961799,0.002426943,1.720189689,3.07602216
-111.413,40.109,Mean,***|,N/A,1033,0.004395468,0.439546826,0.001463517,0.146351685,0.004395468,0.001463517,1.322610492,2.728661229
-111.319,40.11,Mean,***|,N/A,1033,0.00205558,0.205557999,0,0,0.00205558,0,0.783256986,2.130708484
-111.225,40.11,Mean,***|,N/A,1033,0.001069921,0.106992073,0,0,0.001069921,0,0.55536819,1.861498507
-111.131,40.11,Mean,***|,N/A,1033,0.001717854,0.171785387,0,0,0.001717854,0,0.5,1.627384076
-111.037,40.11,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.35115794
-110.943,40.11,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.125821699
-110.849,40.11,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.992192376
-110.755,40.11,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.845564848
-110.662,40.109,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.708910256
-110.568,40.109,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.624541025
-110.474,40.109,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.553841501
-110.38,40.108,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.286,40.108,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.192,40.107,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.098,40.106,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-110.005,40.106,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-109.911,40.105,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-109.817,40.104,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5
-112.822,40.168,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.677537284
-112.728,40.169,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.89756712
-112.634,40.17,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.100130608
-112.54,40.172,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.27942387
-112.446,40.173,Mean,***|,N/A,1033,0.001496956,0.149695613,0,0,0.001496956,0,0.5,1.442728142
-112.353,40.174,Mean,***|,N/A,1033,0.001024068,0.102406818,0,0,0.001024068,0,0.5,1.530516229
-112.259,40.175,Mean,***|,N/A,1033,0.002799433,0.279943336,0,0,0.002799433,0,0.5,1.683208325
-112.165,40.176,Mean,***|,N/A,1033,0.002136967,0.213696732,0,0,0.002136967,0,0.62976771,1.902994322
-112.071,40.177,Mean,***|,N/A,1033,0.004943064,0.494306441,0,0,0.004943064,0,0.95442999,2.30079892
