Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-110.876,45.668,15.032,15.465
-114.533,45.74,4.342,7.434
-114.431,45.74,4.394,7.434
-114.329,45.74,4.428,7.434
-114.228,45.74,4.438,7.434
-114.126,45.74,4.496,7.434
-114.025,45.74,4.564,7.434
-113.923,45.74,4.677,7.434
-113.821,45.74,4.691,7.434
-113.72,45.74,4.783,7.434
-113.618,45.74,5.02,7.56
-113.517,45.74,5.327,7.715
-113.415,45.74,5.61,7.867
-113.314,45.74,6.08,8.146
-113.212,45.74,6.593,8.445
-113.11,45.74,7.167,8.817
-113.009,45.74,7.801,9.222
-111.587,45.74,17.4,18.341
-111.485,45.74,17.528,18.513
-111.384,45.74,17.326,18.252
-111.282,45.74,16.961,17.796
-111.181,45.74,16.587,17.314
-111.079,45.74,16.016,16.638
-110.977,45.74,15.447,15.939
-110.876,45.74,14.764,15.181
-114.533,45.812,3.811,7.434
-114.431,45.812,3.708,7.434
-114.329,45.812,3.864,7.434
-114.228,45.812,3.989,7.434
-114.126,45.812,4.016,7.434
-114.025,45.812,4.144,7.434
-113.923,45.812,4.363,7.434
-113.821,45.812,4.345,7.434
-113.72,45.812,4.489,7.434
-113.618,45.812,4.646,7.434
-113.517,45.812,4.904,7.49
-113.415,45.812,5.082,7.596
-113.314,45.812,5.677,7.91
-113.212,45.812,6.203,8.22
-113.11,45.812,6.743,8.536
-113.009,45.812,7.302,8.897
-112.298,45.812,12.848,13.285
-112.196,45.812,13.839,14.253
-112.095,45.812,14.734,15.202
-111.993,45.812,15.533,16.092
-111.892,45.812,16.226,16.907
-111.485,45.812,17.592,18.626
-111.384,45.812,17.501,18.509
-111.282,45.812,17.258,18.203
-111.181,45.812,16.768,17.581
-111.079,45.812,16.04,16.688
-110.977,45.812,15.395,15.91
-110.876,45.812,14.638,15.059
-114.533,45.884,3.577,7.434
-114.431,45.884,3.605,7.434
-114.329,45.884,3.631,7.434
-114.228,45.884,3.712,7.434
-114.126,45.884,3.781,7.434
-114.025,45.884,3.79,7.434
-113.923,45.884,3.88,7.434
-113.821,45.884,4.048,7.434
-113.72,45.884,4.213,7.434
-113.618,45.884,4.317,7.434
-113.517,45.884,4.594,7.434
-113.415,45.884,4.777,7.434
-113.314,45.884,5.258,7.684
-112.399,45.884,11.394,11.943
-112.298,45.884,12.378,12.835
-112.196,45.884,13.427,13.851
-112.095,45.884,14.371,14.821
-111.993,45.884,15.216,15.749
-111.892,45.884,16.021,16.689
-111.79,45.884,16.66,17.454
-111.688,45.884,16.989,17.871
-111.384,45.884,17.395,18.384
-111.282,45.884,17.062,17.969
-111.181,45.884,16.668,17.467
-111.079,45.884,16.126,16.803
-110.977,45.884,15.363,15.902
-110.876,45.884,14.491,14.94
-114.533,45.957,3.283,7.434
-114.431,45.957,3.299,7.434
-114.329,45.957,3.398,7.434
-114.228,45.957,3.421,7.434
-114.126,45.957,3.622,7.434
-114.025,45.957,3.548,7.434
-113.923,45.957,3.672,7.434
-113.821,45.957,3.798,7.434
-113.72,45.957,3.968,7.434
-113.618,45.957,4.21,7.434
-112.399,45.957,10.826,11.478
-112.298,45.957,11.854,12.374
-112.196,45.957,12.941,13.379
-112.095,45.957,13.927,14.365
-111.993,45.957,14.847,15.347
-111.892,45.957,15.69,16.289
-111.79,45.957,16.368,17.09
-111.688,45.957,16.876,17.722
-111.587,45.957,17.226,18.173
-111.384,45.957,17.241,18.195
-111.282,45.957,17.022,17.935
-111.181,45.957,16.59,17.38
-111.079,45.957,15.945,16.609
-110.977,45.957,15.251,15.799
-110.876,45.957,14.318,14.78
-114.431,46.029,3.276,7.434
-114.329,46.029,3.398,7.434
-114.228,46.029,3.375,7.434
-114.126,46.029,3.47,7.434
-114.025,46.029,3.51,7.434
-113.923,46.029,3.711,7.434
-113.821,46.029,3.842,7.434
-113.72,46.029,4.085,7.434
-113.618,46.029,4.169,7.434
-112.399,46.029,10.537,11.232
-112.298,46.029,11.482,12.04
-112.196,46.029,12.512,12.977
-112.095,46.029,13.598,14.032
-111.993,46.029,14.636,15.111
-111.892,46.029,15.48,16.055
-111.79,46.029,16.17,16.866
-111.688,46.029,16.739,17.569
-111.587,46.029,17.068,17.994
-111.485,46.029,17.262,18.239
-111.282,46.029,16.881,17.752
-111.181,46.029,16.483,17.263
-111.079,46.029,15.891,16.578
-110.977,46.029,15.097,15.662
-110.876,46.029,14.1,14.59
-110.774,46.029,12.929,13.411
-114.431,46.101,3.335,7.434
-114.329,46.101,3.39,7.434
-114.228,46.101,3.495,7.434
-114.126,46.101,3.615,7.434
-114.025,46.101,3.732,7.434
-113.923,46.101,3.84,7.434
-113.821,46.101,4.041,7.434
-113.72,46.101,4.309,7.434
-113.618,46.101,4.575,7.434
-112.501,46.101,9.409,10.363
-112.399,46.101,10.388,11.122
-112.298,46.101,11.3,11.881
-112.196,46.101,12.334,12.815
-112.095,46.101,13.401,13.843
-111.993,46.101,14.404,14.878
-111.892,46.101,15.289,15.847
-111.79,46.101,16.112,16.815
-111.688,46.101,16.741,17.587
-111.587,46.101,17.005,17.926
-111.485,46.101,17.194,18.164
-111.181,46.101,16.427,17.213
-111.079,46.101,15.799,16.474
-110.977,46.101,14.967,15.54
-110.876,46.101,14.003,14.503
-110.774,46.101,12.72,13.228
-114.431,46.173,3.456,7.434
-114.329,46.173,3.527,7.434
-114.228,46.173,3.586,7.434
-114.126,46.173,3.729,7.434
-114.025,46.173,3.829,7.434
-113.923,46.173,3.964,7.434
-113.821,46.173,4.222,7.434
-113.72,46.173,4.545,7.434
-112.501,46.173,9.002,10.088
-112.399,46.173,9.909,10.755
-112.298,46.173,10.881,11.551
-112.196,46.173,12.05,12.574
-112.095,46.173,13.04,13.502
-111.993,46.173,14.068,14.541
-111.892,46.173,14.963,15.505
-111.79,46.173,15.69,16.31
-111.688,46.173,16.212,16.93
-111.587,46.173,16.644,17.454
-111.485,46.173,16.83,17.69
-111.384,46.173,16.804,17.664
-110.977,46.173,14.655,15.178
-110.876,46.173,13.511,13.995
-110.774,46.173,12.318,12.863
-114.431,46.245,3.524,7.434
-114.329,46.245,3.583,7.434
-114.228,46.245,3.669,7.434
-114.126,46.245,3.912,7.434
-114.025,46.245,4.065,7.434
-113.923,46.245,4.404,7.434
-113.821,46.245,4.668,7.434
-113.72,46.245,4.928,7.56
-112.501,46.245,9.048,10.127
-112.399,46.245,9.881,10.747
-112.298,46.245,10.799,11.486
-112.196,46.245,11.796,12.349
-112.095,46.245,12.763,13.238
-111.993,46.245,13.726,14.176
-111.892,46.245,14.65,15.14
-111.79,46.245,15.419,15.979
-111.688,46.245,16.047,16.729
-111.587,46.245,16.464,17.223
-111.485,46.245,16.648,17.452
-111.384,46.245,16.525,17.313
-111.282,46.245,16.183,16.916
-111.181,46.245,15.724,16.387
-114.431,46.317,3.883,7.434
-114.329,46.317,4.048,7.434
-114.228,46.317,4.357,7.434
-114.126,46.317,4.465,7.434
-114.025,46.317,4.671,7.434
-113.923,46.317,4.892,7.549
-113.821,46.317,5.261,7.744
-113.72,46.317,5.469,7.855
-112.501,46.317,9.147,10.202
-112.399,46.317,9.893,10.77
-112.298,46.317,10.77,11.471
-112.196,46.317,11.707,12.283
-112.095,46.317,12.647,13.14
-111.993,46.317,13.587,14.055
-111.892,46.317,14.46,14.956
-111.79,46.317,15.131,15.697
-111.688,46.317,15.85,16.517
-111.587,46.317,16.627,17.443
-111.485,46.317,16.566,17.374
-111.384,46.317,16.39,17.161
-111.282,46.317,15.996,16.708
-111.181,46.317,15.396,15.993
-114.329,46.389,4.259,7.434
-114.228,46.389,4.384,7.434
-114.126,46.389,4.657,7.434
-114.025,46.389,4.951,7.594
-113.923,46.389,5.485,7.876
-113.821,46.389,5.97,8.159
-112.501,46.389,9.299,10.311
-112.399,46.389,10.002,10.856
-112.298,46.389,10.696,11.418
-112.196,46.389,11.589,12.174
-112.095,46.389,12.458,12.966
-111.993,46.389,13.314,13.791
-111.892,46.389,14.083,14.579
-111.79,46.389,14.835,15.373
-111.688,46.389,15.702,16.356
-111.587,46.389,16.47,17.275
-111.485,46.389,16.529,17.358
-111.384,46.389,16.321,17.105
-111.282,46.389,15.62,16.266
-111.181,46.389,14.795,15.345
-114.329,46.461,4.69,7.434
-114.228,46.461,5.007,7.611
-114.126,46.461,5.33,7.785
-114.025,46.461,5.719,7.998
-113.923,46.461,6.038,8.197
-113.821,46.461,6.445,8.427
-112.501,46.461,9.267,10.304
-112.399,46.461,9.846,10.755
-112.298,46.461,10.534,11.288
-112.196,46.461,11.216,11.858
-112.095,46.461,12.092,12.635
-111.993,46.461,12.987,13.473
-111.892,46.461,13.686,14.158
-111.79,46.461,14.225,14.721
-111.688,46.461,15.257,15.837
-111.587,46.461,15.644,16.3
-111.485,46.461,15.837,16.538
-111.384,46.461,15.496,16.133
-111.282,46.461,14.764,15.299
-114.329,46.533,4.979,7.602
-114.228,46.533,5.394,7.817
-114.126,46.533,5.883,8.093
-114.025,46.533,6.28,8.333
-113.923,46.533,6.856,8.688
-113.821,46.533,7.354,9.005
-112.501,46.533,9.325,10.345
-112.399,46.533,9.85,10.755
-112.298,46.533,10.441,11.213
-112.196,46.533,11.111,11.782
-112.095,46.533,11.829,12.411
-111.993,46.533,12.707,13.21
-111.892,46.533,13.45,13.935
-111.79,46.533,14.128,14.629
-111.688,46.533,14.632,15.162
-111.587,46.533,15.018,15.618
-111.485,46.533,14.895,15.483
-111.384,46.533,14.378,14.907
-111.282,46.533,13.676,14.178
-114.329,46.605,5.656,7.953
-114.228,46.605,6.155,8.251
-114.126,46.605,6.771,8.61
-114.025,46.605,7.279,8.94
-113.923,46.605,7.756,9.254
-112.501,46.605,9.534,10.507
-112.399,46.605,9.89,10.795
-112.298,46.605,10.321,11.124
-112.196,46.605,10.906,11.621
-112.095,46.605,11.551,12.162
-111.993,46.605,12.218,12.764
-111.892,46.605,13.028,13.541
-111.79,46.605,13.748,14.246
-111.688,46.605,14.169,14.702
-111.587,46.605,14.008,14.543
-111.485,46.605,13.83,14.351
-111.384,46.605,13.3,13.814
-114.533,46.677,5.309,7.755
-114.431,46.677,5.743,7.988
-114.329,46.677,6.154,8.239
-114.228,46.677,6.608,8.506
-114.126,46.677,7.204,8.889
-114.025,46.677,7.751,9.246
-113.923,46.677,8.453,9.72
-113.821,46.677,8.973,10.122
-113.72,46.677,9.493,10.489
-112.501,46.677,9.449,10.454
-112.399,46.677,9.79,10.717
-112.298,46.677,10.049,10.922
-112.196,46.677,10.494,11.259
-112.095,46.677,10.981,11.68
-111.993,46.677,11.446,12.076
-111.892,46.677,12.172,12.713
-111.79,46.677,12.366,12.919
-111.688,46.677,12.7,13.231
-111.587,46.677,12.696,13.232
-111.485,46.677,12.41,12.966
-114.533,46.749,5.75,8.001
-114.431,46.749,6.279,8.309
-114.329,46.749,6.78,8.609
-114.228,46.749,7.306,8.945
-114.126,46.749,8.016,9.419
-114.025,46.749,8.676,9.863
-113.923,46.749,9.29,10.326
-113.821,46.749,9.819,10.742
-113.72,46.749,10.319,11.141
-113.618,46.749,10.798,11.55
-113.517,46.749,11.131,11.831
-112.501,46.749,9.601,10.567
-112.399,46.749,9.602,10.566
-112.298,46.749,9.674,10.625
-112.196,46.749,9.885,10.804
-112.095,46.749,10.208,11.049
-111.993,46.749,10.621,11.38
-111.892,46.749,10.959,11.68
-111.79,46.749,11.17,11.853
-111.688,46.749,11.275,11.936
-111.587,46.749,11.194,11.873
-111.485,46.749,10.901,11.644
-114.533,46.821,6.412,8.373
-114.431,46.821,6.929,8.687
-114.329,46.821,7.479,9.036
-114.228,46.821,8.111,9.467
-114.126,46.821,8.79,9.942
-114.025,46.821,9.501,10.458
-113.923,46.821,10.14,10.969
-113.821,46.821,10.749,11.477
-113.72,46.821,11.239,11.897
-113.618,46.821,11.757,12.363
-113.517,46.821,12.118,12.691
-113.415,46.821,12.3,12.873
-112.501,46.821,9.724,10.667
-112.399,46.821,9.367,10.399
-112.298,46.821,9.338,10.371
-112.196,46.821,9.47,10.462
-112.095,46.821,9.652,10.609
-111.993,46.821,9.817,10.746
-111.892,46.821,10.002,10.9
-111.79,46.821,10.09,10.968
-111.688,46.821,9.997,10.911
-111.587,46.821,9.889,10.83
-114.533,46.893,7.161,8.833
-114.431,46.893,7.705,9.17
-114.329,46.893,8.308,9.591
-114.228,46.893,9.03,10.111
-114.126,46.893,9.846,10.714
-114.025,46.893,10.591,11.305
-113.923,46.893,11.48,12.034
-113.821,46.893,11.953,12.48
-113.72,46.893,12.205,12.719
-113.618,46.893,12.57,13.084
-113.517,46.893,12.918,13.418
-113.415,46.893,13.156,13.665
-113.314,46.893,13.238,13.769
-112.704,46.893,10.996,11.717
-112.603,46.893,10.351,11.163
-112.501,46.893,9.774,10.721
-112.399,46.893,9.569,10.542
-112.298,46.893,9.081,10.201
-112.196,46.893,8.969,10.121
-112.095,46.893,8.908,10.072
-111.993,46.893,8.893,10.065
-111.892,46.893,8.924,10.092
-111.79,46.893,8.93,10.099
-111.688,46.893,8.754,9.972
-114.533,46.965,7.743,9.185
-114.431,46.965,8.455,9.671
-114.329,46.965,9.266,10.257
-114.228,46.965,10.125,10.914
-114.126,46.965,10.871,11.523
-114.025,46.965,11.878,12.398
-113.923,46.965,11.985,12.506
-113.821,46.965,12.306,12.812
-113.72,46.965,12.726,13.209
-113.618,46.965,13.19,13.674
-113.517,46.965,13.462,13.965
-113.415,46.965,13.653,14.159
-113.314,46.965,13.725,14.228
-112.704,46.965,11.07,11.78
-112.603,46.965,10.356,11.176
-112.501,46.965,9.676,10.649
-112.399,46.965,9.092,10.213
-112.298,46.965,8.671,9.888
-112.196,46.965,8.416,9.711
-112.095,46.965,8.256,9.61
-111.993,46.965,8.15,9.542
-111.892,46.965,8.027,9.468
-111.79,46.965,7.937,9.404
-114.533,47.037,8.443,9.659
-114.431,47.037,9.283,10.264
-114.329,47.037,10.377,11.092
-114.228,47.037,11.296,11.859
-114.126,47.037,12.159,12.615
-114.025,47.037,12.701,13.148
-113.923,47.037,13.154,13.571
-113.821,47.037,13.177,13.596
-113.72,47.037,13.581,14.016
-113.618,47.037,13.857,14.328
-113.517,47.037,14.079,14.589
-113.415,47.037,14.252,14.766
-112.704,47.037,11.201,11.881
-112.603,47.037,10.437,11.242
-112.501,47.037,9.611,10.594
-112.399,47.037,8.923,10.093
-112.298,47.037,8.442,9.728
-112.196,47.037,7.933,9.397
-112.095,47.037,7.621,9.17
-111.993,47.037,7.322,8.991
-111.892,47.037,7.022,8.814
-111.79,47.037,6.812,8.677
-114.634,47.109,8.681,9.818
-114.533,47.109,9.434,10.366
-114.431,47.109,10.195,10.957
-114.329,47.109,11.237,11.802
-113.923,47.109,14.174,14.588
-113.821,47.109,14.205,14.642
-113.72,47.109,14.42,14.855
-113.618,47.109,14.623,15.097
-113.517,47.109,14.774,15.303
-113.415,47.109,14.885,15.452
-112.704,47.109,11.482,12.135
-112.603,47.109,10.501,11.303
-112.501,47.109,9.748,10.696
-112.399,47.109,8.846,10.031
-112.298,47.109,8.026,9.461
-112.196,47.109,7.486,9.088
-112.095,47.109,6.988,8.788
-111.993,47.109,6.591,8.529
-111.892,47.109,6.243,8.328
-114.634,47.181,9.526,10.433
-114.533,47.181,10.321,11.036
-114.126,47.181,14.588,15.003
-114.025,47.181,15.109,15.591
-113.923,47.181,15.538,16.041
-113.821,47.181,15.086,15.571
-113.72,47.181,15.001,15.493
-113.618,47.181,14.979,15.509
-113.517,47.181,15.106,15.662
-113.415,47.181,15.092,15.668
-112.399,47.181,8.629,9.863
-112.298,47.181,7.763,9.274
-112.196,47.181,7.036,8.816
-112.095,47.181,6.436,8.436
-111.993,47.181,5.865,8.103
-114.736,47.253,9.715,10.596
-114.126,47.253,14.95,15.422
-114.025,47.253,15.424,15.938
-113.923,47.253,15.536,16.085
-113.821,47.253,15.483,16.019
-113.618,47.253,15.229,15.764
-114.228,47.325,15.307,15.789
-114.126,47.325,15.999,16.616
-114.025,47.325,16.303,16.961
-113.923,47.325,16.226,16.866
-114.329,47.397,15.276,15.777
-114.228,47.397,16.281,16.935
-114.126,47.397,17.011,17.86
-114.025,47.397,17.347,18.28
-113.923,47.397,17.003,17.832
-114.329,47.469,16.29,16.942
-114.228,47.469,17.189,18.064
-114.126,47.469,17.919,19.047
-114.025,47.469,18.143,19.35
-113.923,47.469,17.634,18.643
-114.329,47.541,17.191,18.083
-114.228,47.541,18.067,19.254
-114.126,47.541,18.804,20.287
-114.025,47.541,18.924,20.467
-113.923,47.541,18.1,19.289
-114.533,47.613,16.523,17.252
-114.431,47.613,17.372,18.332
-114.329,47.613,18.082,19.272
-114.228,47.613,19.046,20.597
-114.126,47.613,19.628,21.478
-114.025,47.613,19.739,21.65
-113.923,47.613,18.939,20.421
-113.821,47.613,17.937,19.06
-113.72,47.613,17.289,18.203
-113.618,47.613,16.846,17.676
-114.533,47.685,17.081,17.963
-114.431,47.685,17.88,19.006
-114.329,47.685,18.641,20.035
-114.228,47.685,19.665,21.5
-114.126,47.685,20.282,22.463
-114.025,47.685,20.275,22.45
-113.923,47.685,19.221,20.812
-113.821,47.685,18.215,19.426
-113.72,47.685,17.46,18.418
-113.618,47.685,16.893,17.709
-114.533,47.757,17.353,18.306
-114.431,47.757,18.024,19.207
-114.329,47.757,18.761,20.195
-114.228,47.757,19.683,21.505
-114.126,47.757,20.265,22.417
-114.025,47.757,20.287,22.452
-113.923,47.757,19.336,20.976
-113.821,47.757,18.315,19.563
-113.72,47.757,17.571,18.567
-113.618,47.757,16.897,17.73
-114.533,47.757,17.353,18.306
-114.431,47.757,18.024,19.207
-114.329,47.757,18.761,20.195
-114.228,47.757,19.683,21.505
-114.126,47.757,20.265,22.417
-114.025,47.757,20.287,22.452
-113.923,47.757,19.336,20.976
-113.821,47.757,18.315,19.563
-113.72,47.757,17.571,18.567
-113.618,47.757,16.897,17.73
-114.533,47.829,17.644,18.685
-114.431,47.829,18.352,19.636
-114.329,47.829,18.967,20.512
-114.228,47.829,19.816,21.717
-114.126,47.829,20.365,22.581
-114.025,47.829,20.404,22.65
-113.923,47.829,19.791,21.694
-113.821,47.829,18.595,19.955
-113.72,47.829,17.725,18.794
-113.618,47.829,17,17.859
-114.837,47.901,15.427,15.986
-114.736,47.901,16.261,16.965
-114.634,47.901,17.138,18.071
-114.533,47.901,17.909,19.073
-114.431,47.901,18.484,19.828
-114.329,47.901,19.138,20.752
-114.228,47.901,20.081,22.14
-114.126,47.901,20.441,22.725
-114.025,47.901,20.285,22.47
-113.923,47.901,19.546,21.331
-113.821,47.901,18.62,19.987
-113.72,47.901,17.808,18.892
-113.618,47.901,16.844,17.674
-114.837,47.973,15.261,15.814
-114.736,47.973,16.113,16.796
-114.634,47.973,17.024,17.922
-114.533,47.973,17.787,18.887
-114.431,47.973,18.403,19.719
-114.329,47.973,18.893,20.411
-114.228,47.973,19.799,21.718
-114.126,47.973,20.088,22.17
-114.025,47.973,19.863,21.829
-113.923,47.973,18.875,20.393
-113.821,47.973,17.957,19.119
-113.72,47.973,17.172,18.083
-113.618,47.973,16.463,17.187
-114.837,48.045,14.963,15.51
-114.736,48.045,15.824,16.479
-114.634,48.045,16.59,17.371
-114.533,48.045,17.309,18.268
-114.431,48.045,17.954,19.142
-114.329,48.045,18.476,19.82
-114.228,48.045,19.115,20.721
-114.126,48.045,19.266,20.945
-114.025,48.045,19.023,20.582
-113.923,48.045,18.153,19.404
-113.821,48.045,17.445,18.442
-113.72,48.045,16.735,17.553
-113.618,48.045,15.984,16.665
-114.837,48.117,14.447,14.942
-114.736,48.117,15.283,15.854
-114.634,48.117,16.1,16.791
-114.533,48.117,16.785,17.614
-114.431,48.117,17.574,18.61
-114.329,48.117,17.879,19.01
-114.228,48.117,18.233,19.495
-114.126,48.117,18.386,19.7
-114.025,48.117,18.313,19.603
-113.923,48.117,17.61,18.64
-113.821,48.117,17.068,17.946
-113.72,48.117,16.421,17.134
-114.837,48.189,13.948,14.417
-114.736,48.189,14.908,15.451
-114.634,48.189,15.368,15.939
-114.533,48.189,16.143,16.842
-114.431,48.189,16.726,17.529
-114.329,48.189,17.073,17.966
-114.228,48.189,17.361,18.319
-114.126,48.189,17.329,18.288
-114.025,48.189,17.238,18.168
-113.923,48.189,16.854,17.683
-113.821,48.189,16.436,17.177
-113.72,48.189,15.776,16.401
-114.837,48.261,13.059,13.538
-114.736,48.261,13.797,14.246
-114.634,48.261,14.409,14.893
-114.533,48.261,15.029,15.583
-114.431,48.261,15.524,16.115
-114.329,48.261,15.91,16.572
-114.228,48.261,16.129,16.816
-114.126,48.261,16.128,16.811
-114.025,48.261,16.02,16.687
-113.923,48.261,15.787,16.424
-113.821,48.261,15.359,15.921
-113.72,48.261,14.761,15.273
-114.837,48.333,12.364,12.873
-114.736,48.333,13.012,13.482
-114.634,48.333,13.533,13.993
-114.533,48.333,14.086,14.56
-114.431,48.333,14.467,14.939
-114.329,48.333,14.755,15.258
-114.228,48.333,14.932,15.464
-114.126,48.333,14.977,15.517
-114.025,48.333,14.961,15.501
-113.923,48.333,14.681,15.176
-113.821,48.333,14.378,14.872
-114.837,48.405,11.402,12.019
-114.736,48.405,12.045,12.589
-114.634,48.405,12.669,13.144
-114.533,48.405,13.068,13.535
-114.431,48.405,13.331,13.794
-114.329,48.405,13.566,14.026
-114.228,48.405,13.734,14.188
-114.126,48.405,13.936,14.391
-114.025,48.405,13.884,14.331
-113.923,48.405,13.69,14.144
-113.821,48.405,13.266,13.712
-114.837,48.477,10.353,11.137
-114.736,48.477,10.833,11.544
-114.634,48.477,11.389,11.993
-114.533,48.477,11.778,12.345
-114.431,48.477,12.17,12.696
-114.329,48.477,12.348,12.864
-114.228,48.477,12.519,13.022
-114.126,48.477,12.495,13
-114.025,48.477,12.409,12.921
-113.923,48.477,12.264,12.783
-113.821,48.477,12.006,12.563
-114.837,48.549,9.193,10.266
-114.736,48.549,9.582,10.542
-114.634,48.549,10.063,10.936
-114.533,48.549,10.452,11.214
-114.431,48.549,10.708,11.428
-114.329,48.549,10.986,11.678
-114.228,48.549,11.186,11.831
-114.126,48.549,11.283,11.911
-114.025,48.549,11.318,11.941
-113.923,48.549,11.054,11.726
-114.837,48.621,8.589,9.816
-114.736,48.621,8.934,10.079
-114.634,48.621,9.175,10.241
-114.533,48.621,9.568,10.518
-114.431,48.621,9.729,10.65
-114.329,48.621,10.07,10.916
-114.228,48.621,10.158,10.982
-114.126,48.621,10.124,10.963
-114.025,48.621,10.079,10.938
-113.923,48.621,9.89,10.792
-114.736,48.693,8.22,9.566
-114.634,48.693,8.473,9.733
-114.533,48.693,8.687,9.879
-114.431,48.693,8.641,9.858
-114.329,48.693,8.727,9.92
-114.228,48.693,8.834,10.007
-114.126,48.693,8.956,10.098
-114.025,48.693,9.01,10.13
-113.923,48.693,8.815,9.979
-114.736,48.765,7.465,9.079
-114.634,48.765,7.66,9.196
-114.533,48.765,7.895,9.364
-114.431,48.765,7.948,9.414
-114.329,48.765,8.049,9.483
-114.228,48.765,8.14,9.536
-114.126,48.765,8.121,9.524
-114.025,48.765,8.068,9.493
-114.634,48.837,6.997,8.785
-114.533,48.837,7.222,8.92
-114.431,48.837,7.377,9.015
-114.329,48.837,7.409,9.032
-114.228,48.837,7.451,9.06
-114.126,48.837,7.404,9.033
-114.025,48.837,7.277,8.959
-114.634,48.909,6.634,8.565
-114.533,48.909,6.741,8.64
-114.431,48.909,6.873,8.729
-114.329,48.909,6.9,8.748
-114.228,48.909,6.89,8.737
-114.126,48.909,6.916,8.753
-114.025,48.909,6.768,8.659
-114.634,48.981,6.138,8.284
-114.533,48.981,6.386,8.426
-114.431,48.981,6.543,8.516
-114.329,48.981,6.484,8.485
-114.228,48.981,6.505,8.499
-114.126,48.981,6.41,8.447
-114.782,42.285,1.654,7.434
-114.782,42.285,1.654,7.434
-114.407,42.285,2.069,7.434
-114.032,42.285,3.258,7.434
-113.656,42.285,4.66,7.434
-113.281,42.285,7.21,8.846
-117.034,42.546,2.466,7.434
-116.659,42.546,1.756,7.434
-116.283,42.546,1.25,7.434
-115.908,42.546,1,7.434
-115.533,42.546,1,7.434
-115.157,42.546,1,7.434
-114.782,42.546,1,7.434
-113.281,42.806,1.712,7.434
-117.034,43.066,2.272,7.434
-116.659,43.066,1.691,7.434
-116.283,43.066,1.538,7.434
-115.908,43.066,1.658,7.434
-115.533,43.066,1.923,7.434
-115.157,43.066,2.116,7.434
-114.782,43.066,1.729,7.434
-114.407,43.066,1,7.434
-114.032,43.066,1,7.434
-113.656,43.066,1,7.434
-113.281,43.066,1.44,7.434
-117.034,43.327,2.33,7.434
-116.659,43.327,2.03,7.434
-115.908,43.327,3.263,7.434
-115.533,43.327,4.092,7.434
-115.157,43.327,4.88,7.51
-114.782,43.327,5.336,7.753
-114.407,43.327,5.337,7.731
-114.032,43.327,4.944,7.487
-113.656,43.327,4.278,7.434
-113.281,43.327,3.662,7.434
-117.034,43.587,2.626,7.434
-113.224,43.52,7.408,8.878
-112.906,43.587,6.512,8.28
-117.034,43.847,3.497,7.434
-116.659,43.847,4.224,7.434
-116.283,43.847,5.893,8.086
-115.908,43.847,9.455,10.487
-112.531,43.847,7.322,8.736
-117.034,44.107,4.39,7.434
-116.659,44.107,5.61,7.938
-117.409,44.368,6.03,8.24
-117.034,44.368,5.673,8.02
-116.659,44.368,7.23,8.949
-116.659,45.148,7.363,9.056
-116.283,45.148,6.567,8.528
-116.659,45.409,5.665,8.025
-116.283,45.409,4.816,7.543
-115.908,45.409,4.897,7.577
-115.533,45.409,5.358,7.826
-115.157,45.409,6.193,8.281
-113.656,45.409,7.944,9.306
-116.659,45.669,4.236,7.434
-116.283,45.669,3.805,7.434
-115.908,45.669,3.57,7.434
-115.533,45.669,4.556,7.434
-115.157,45.669,5.983,8.204
-114.782,45.669,5.643,7.954
-114.407,45.669,6.215,8.272
-114.032,45.669,6.536,8.431
-113.656,45.669,7.23,8.869
-117.034,45.929,4.162,7.434
-116.659,45.929,3.726,7.434
-116.283,45.929,2.861,7.434
-115.908,45.929,2.859,7.434
-115.533,45.929,3.473,7.434
-115.157,45.929,3.888,7.434
-114.782,45.929,4.318,7.434
-114.407,45.929,4.77,7.498
-117.034,46.189,3.474,7.434
-116.659,46.189,2.084,7.434
-116.283,46.189,2.352,7.434
-115.908,46.189,2.47,7.434
-115.533,46.189,2.597,7.434
-115.157,46.189,2.939,7.434
-114.782,46.189,4.33,7.434
-114.407,46.189,4.6,7.434
-117.034,46.45,3.169,7.434
-116.659,46.45,2.476,7.434
-116.283,46.45,2.214,7.434
-115.908,46.45,2.464,7.434
-115.533,46.45,2.641,7.434
-115.157,46.45,3.709,7.434
-114.782,46.45,4.087,7.434
-114.407,46.45,5.274,7.749
-117.034,46.71,3.012,7.434
-116.659,46.71,1.93,7.434
-116.283,46.71,3.131,7.434
-115.908,46.71,3.111,7.434
-115.533,46.71,3.247,7.434
-115.157,46.71,4.043,7.434
-114.782,46.71,5.837,8.124
-114.407,46.71,7.718,9.27
-117.034,46.97,3.848,7.434
-116.659,46.97,3.11,7.434
-114.413,42.8,4.405,7.434
-114.041,42.811,3.396,7.434
-113.66,42.811,3.606,7.434
-113.225,42.069,12.586,13.213
-112.975,42.069,14.891,15.602
-112.725,42.069,18.287,19.575
-112.475,42.069,18.657,20.048
-112.225,42.069,18.077,19.237
-113.225,42.243,9.927,10.891
-112.975,42.243,12.809,13.414
-112.725,42.243,15.314,16.012
-112.475,42.243,16.807,17.791
-112.225,42.243,17.223,18.302
-113.225,42.416,7.72,9.171
-112.975,42.416,10.038,10.929
-112.725,42.416,12.436,12.969
-112.475,42.416,14.94,15.571
-112.975,42.59,7.639,9.121
-112.725,42.59,9.775,10.639
